fold,strategy,model,position_strategy,trading_method,entry_date,entry_price,exit_date,exit_price,total_return_pct,annual_return_pct,alpha_pct,final_capital,buy_hold_return_pct,num_trades,win_rate,profit_factor,avg_win,avg_loss,avg_trade,expectancy,max_drawdown,max_dd_duration,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,recovery_factor,max_consecutive_wins,max_consecutive_losses,trading_frequency,days
1,Spot Day Trading,EMD_LSTM,fixed_10,spot_day_trading,,,,,5.118474485114799,11.051902783554922,-50.52837548472648,1051184.744851148,55.646849969841284,5,0.5,16.57047804903455,23504.886075737828,1418.479660404686,11043.203207666571,11043.203207666571,0.017957620231954484,30,2.1902258599670956,3.3297439053044124,6.154436189650976,1.4801234992818932,2.8503077907877725,1,1,0.041666666666666664,120
1,Spot Swing Trading,EMD_LSTM,fixed_10,spot_swing_trading,,,,,2.8889788408809958,6.163346395611979,-52.75787112896029,1028889.7884088099,55.646849969841284,2,1.0,28889.788408809938,14444.894204404969,0.0,14444.894204404969,14444.894204404969,0.005944798338972981,61,2.6647491295401027,2.3916242812353428,10.367629050099545,2.6195222035944847,4.859675090980614,2,0,0.016666666666666666,120
1,Futures Day Trading,EMD_LSTM,fixed_10,futures_day_trading,,,,,9.412435479614501,20.79251932538899,-46.23441449022678,1094124.354796145,55.646849969841284,120,0.49166666666666664,1.2542327384888914,7870.39732790516,6069.3293041026,784.3696233012166,784.3696233012151,0.05900471353488097,73,1.411965352848474,2.580551236375646,3.5238742940591306,1.2600046889291905,1.595200606143151,7,5,1.0,120
1,Futures Swing Trading,EMD_LSTM,fixed_10,futures_swing_trading,,,,,9.102638884008375,20.075398228698837,-46.54421108583291,1091026.3888400837,55.646849969841284,2,1.0,91026.38884008394,45513.19442004197,0.0,45513.19442004197,45513.19442004197,0.017612903649991064,61,2.709922548421428,2.50239544255972,11.398119598927702,2.6737963370702373,5.1681648096752015,2,0,0.016666666666666666,120
1,Spot Day Trading,EMD_LSTM,fixed_30,spot_day_trading,,,,,15.71148281551027,35.85967267223087,-39.93536715433102,1157114.8281551027,55.646849969841284,5,0.5,15.842814591519845,70514.65822721348,4450.892094953742,33031.88306612987,33031.88306612987,0.051493145590748586,27,2.2440946245501894,3.4663198863461893,6.963970109193237,1.493509405966277,3.0511794599576842,1,1,0.041666666666666664,120
1,Spot Swing Trading,EMD_LSTM,fixed_30,spot_swing_trading,,,,,8.75972076850342,19.284214820615308,-46.88712920133786,1087597.2076850343,55.646849969841284,2,1.0,87597.20768503431,43798.60384251716,0.0,43798.60384251716,43798.60384251716,0.017562317510366462,61,2.6734197469551475,2.4030227116696854,10.980449937334562,2.6264388868426325,4.987793190353636,2,0,0.016666666666666666,120
1,Futures Day Trading,EMD_LSTM,fixed_30,futures_day_trading,,,,,27.655612038014898,66.98744335136726,-27.991237931826387,1276556.120380149,55.646849969841284,120,0.49166666666666664,1.2219655760789137,25805.044227824048,20425.270312483117,2304.6343365012385,2304.63433650124,0.17469741266904992,74,1.4119653528484921,2.580551236375677,3.8344839988139685,1.2600046889291945,1.583057906553328,7,5,1.0,120
1,Futures Swing Trading,EMD_LSTM,fixed_30,futures_swing_trading,,,,,28.214780776143566,68.52719706412039,-27.432069193697718,1282147.8077614356,55.646849969841284,2,1.0,282147.80776143575,141073.90388071787,0.0,141073.90388071787,141073.90388071787,0.05040091702044463,61,2.7357640263726823,2.543116558221719,13.59641869935085,2.6987749451312775,5.598068932892336,2,0,0.016666666666666666,120
1,Spot Day Trading,EMD_LSTM,fixed_50,spot_day_trading,,,,,26.77552731820345,64.57899041304658,-28.871322651637833,1267755.2731820345,55.646849969841284,5,0.5,15.176370902290522,117524.43037868908,7743.908681155881,54890.2608487666,54890.2608487666,0.08417443749388977,27,2.292647427111723,3.591811069283151,7.672043002097208,1.505978633152058,3.1809570833362666,1,1,0.041666666666666664,120
1,Spot Swing Trading,EMD_LSTM,fixed_50,spot_swing_trading,,,,,14.754175023939787,33.51001349297755,-40.8926749459015,1147541.7502393979,55.646849969841284,2,1.0,147541.75023939798,73770.87511969899,0.0,73770.87511969899,73770.87511969899,0.028830694611775533,61,2.6819039771160544,2.414797982316807,11.623033695237716,2.6336350765685763,5.1175232586708574,2,0,0.016666666666666666,120
1,Futures Day Trading,EMD_LSTM,fixed_50,futures_day_trading,,,,,43.98696244766032,115.01990063635388,-11.659887522180966,1439869.6244766032,55.646849969841284,120,0.49166666666666664,1.1920766257310174,46270.22544196314,37542.19141965937,3665.5802039716955,3665.580203971698,0.2853308637899195,82,1.4119653528484908,2.5805512363756753,4.031106172973968,1.2600046889291943,1.5416124937695697,7,5,1.0,120
1,Futures Swing Trading,EMD_LSTM,fixed_50,futures_swing_trading,,,,,48.53607483376996,129.5340294392623,-7.110775136071325,1485360.7483376996,55.646849969841284,2,1.0,485360.74833769945,242680.37416884972,0.0,242680.37416884972,242680.37416884972,0.08029690890256308,61,2.759700423799673,2.586379677329408,16.131882436028313,2.7256456101823954,6.0445757498170245,2,0,0.016666666666666666,120
1,Spot Day Trading,EMD_LSTM,fixed_80,spot_day_trading,,,,,44.24504908700222,115.83005590804763,-11.401800882839062,1442450.4908700222,55.646849969841284,5,0.5,14.275595315386003,188039.08860590262,13172.066344808554,87433.51113054703,87433.51113054703,0.13090960985459923,27,2.357057156261699,3.7614984930076103,8.84809419542993,1.5232543463000419,3.3798167404321973,1,1,0.041666666666666664,120
1,Spot Swing Trading,EMD_LSTM,fixed_80,spot_swing_trading,,,,,23.97781702174544,57.04436893515488,-31.669032948095843,1239778.1702174544,55.646849969841284,2,1.0,239778.17021745432,119889.08510872716,0.0,119889.08510872716,119889.08510872716,0.04511228942154649,61,2.694294669951267,2.433087456804688,12.644973169530473,2.64489594803475,5.315140802916817,2,0,0.016666666666666666,120
1,Futures Day Trading,EMD_LSTM,fixed_80,futures_day_trading,,,,,62.01007389624975,175.44712403227138,6.363223926408466,1620100.7389624976,55.646849969841284,120,0.49166666666666664,1.1508549431204886,80180.96508053823,67386.49509490585,5167.506158020813,5167.50615802082,0.43778507674883943,83,1.4119653528484908,2.5805512363756757,4.007608604094258,1.260004688929194,1.4164501530467974,7,5,1.0,120
1,Futures Swing Trading,EMD_LSTM,fixed_80,futures_swing_trading,,,,,81.28517623050553,248.78742241584857,25.638326260664243,1812851.7623050553,55.646849969841284,2,1.0,812851.7623050553,406425.88115252764,0.0,406425.88115252764,406425.88115252764,0.12050342543915045,61,2.7923941068507463,2.6545500519367886,20.64567222958127,2.768435369938136,6.745466025905744,2,0,0.016666666666666666,120
1,Spot Day Trading,EMD_LSTM,kelly,spot_day_trading,,,,,5.118474485114799,11.051902783554922,-50.52837548472648,1051184.744851148,55.646849969841284,5,0.5,16.57047804903455,23504.886075737828,1418.479660404686,11043.203207666571,11043.203207666571,0.017957620231954484,30,2.1902258599670956,3.3297439053044124,6.154436189650976,1.4801234992818932,2.8503077907877725,1,1,0.041666666666666664,120
1,Spot Swing Trading,EMD_LSTM,kelly,spot_swing_trading,,,,,2.8889788408809958,6.163346395611979,-52.75787112896029,1028889.7884088099,55.646849969841284,2,1.0,28889.788408809938,14444.894204404969,0.0,14444.894204404969,14444.894204404969,0.005944798338972981,61,2.6647491295401027,2.3916242812353428,10.367629050099545,2.6195222035944847,4.859675090980614,2,0,0.016666666666666666,120
1,Futures Day Trading,EMD_LSTM,kelly,futures_day_trading,,,,,1.6119148885259893,3.415047346279576,-54.0349350813153,1016119.14888526,55.646849969841284,120,0.49166666666666664,1.032681103349539,8632.957736479077,8085.661599459096,134.326240710504,134.32624071050577,0.09043957464273157,105,0.2311796373475876,0.3244867573628481,0.37760541884127885,1.0409166843153017,0.17823114437386892,7,5,1.0,120
1,Futures Swing Trading,EMD_LSTM,kelly,futures_swing_trading,,,,,9.102638884008375,20.075398228698837,-46.54421108583291,1091026.3888400837,55.646849969841284,2,1.0,91026.38884008394,45513.19442004197,0.0,45513.19442004197,45513.19442004197,0.017612903649991064,61,2.709922548421428,2.50239544255972,11.398119598927702,2.6737963370702373,5.1681648096752015,2,0,0.016666666666666666,120
1,Spot Day Trading,EMD_LSTM,confidence_based,spot_day_trading,,,,,3.189024824425446,6.814538215516275,-52.45782514541584,1031890.2482442545,55.646849969841284,5,0.5,55.400997387291355,23577.22259768474,425.5739735670031,11575.824312058869,11575.824312058869,0.011058631627169828,82,2.5169373723611685,3.9575705186965946,6.162189360547749,1.745872039872358,2.883742701574733,1,1,0.041666666666666664,120
1,Spot Swing Trading,EMD_LSTM,confidence_based,spot_swing_trading,,,,,3.410461641152329,7.29646193236384,-52.23638832868895,1034104.6164115233,55.646849969841284,2,1.0,34104.61641152347,17052.308205761736,0.0,17052.308205761736,17052.308205761736,0.007197102227946436,61,2.6263136682063717,2.327859928490703,10.138055152296696,2.5762591483332993,4.738659439780453,2,0,0.016666666666666666,120
1,Futures Day Trading,EMD_LSTM,confidence_based,futures_day_trading,,,,,11.03005513957176,24.573356590477236,-44.61679483026953,1110300.5513957175,55.646849969841284,120,0.49166666666666664,1.6023507566268465,4973.1756827519075,3001.914981748274,919.1712616309819,919.1712616309819,0.019904748018969787,25,2.4090123736684363,4.093154100834465,12.345474842011631,1.6103006973125136,5.541419127265414,7,5,1.0,120
1,Futures Swing Trading,EMD_LSTM,confidence_based,futures_swing_trading,,,,,10.771112675642435,23.964030467171792,-44.87573729419885,1107711.1267564243,55.646849969841284,2,1.0,107711.12675642438,53855.56337821219,0.0,53855.56337821219,53855.56337821219,0.021249002661637196,61,2.6738919348061576,2.4407873482044704,11.277720111747309,2.6323442067423177,5.068996812301466,2,0,0.016666666666666666,120
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_01,spot_day_trading,,,,,0.7478464980735344,1.5769388726634803,-54.89900347176775,1007478.4649807354,55.646849969841284,7,1.0,6877.3136376223065,2292.4378792074353,0.0,2292.4378792074353,2292.4378792074353,0.0013079575070206477,20,3.208411132379838,5.42062319462161,12.056499268508626,1.7544922348928553,5.717666621884672,3,0,0.058333333333333334,120
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_01,spot_swing_trading,,,,,0.048291799882971276,0.10143971591893841,-55.59855816995831,1000482.9179988296,55.646849969841284,1,1.0,482.9179988296146,482.9179988296146,0.0,482.9179988296146,482.9179988296146,0.0004337912393195896,69,0.5925291115250574,0.5609959844321636,2.3384454715602065,1.362075451487035,1.1132497732943856,1,0,0.008333333333333333,120
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_01,futures_day_trading,,,,,2.0784451237091384,4.4146644067951435,-53.56840484613215,1020784.4512370914,55.646849969841284,120,0.525,1.687262566906497,809.9495989122147,530.5679560417224,173.20376030909443,173.2037603090946,0.0036117717070081423,36,3.1532753644822753,6.046377186423149,12.222988507909012,1.6758875849767745,5.754641467721257,7,4,1.0,120
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_01,futures_swing_trading,,,,,0.16125449432053962,0.33893478899862384,-55.485595475520746,1001612.5449432053,55.646849969841284,1,1.0,1612.5449432052717,1612.5449432052717,0.0,1612.5449432052717,1612.5449432052717,0.0012732034502143557,69,0.6588758543594216,0.6405854205088721,2.6620630735925275,1.4059566170896423,1.2665257409833652,1,0,0.008333333333333333,120
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_05,spot_day_trading,,,,,3.7732815586593915,8.088541274710991,-51.87356841118189,1037732.8155865939,55.646849969841284,7,1.0,34644.16852340343,11548.05617446781,0.0,11548.05617446781,11548.05617446781,0.006454585655534431,20,3.2216486465067353,5.456163401047501,12.531464769974102,1.7583792260395172,5.845892765283895,3,0,0.058333333333333334,120
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_05,spot_swing_trading,,,,,0.24145899941481197,0.5077373462196499,-55.405390970426474,1002414.5899941481,55.646849969841284,1,1.0,2414.589994148082,2414.589994148082,0.0,2414.589994148082,2414.589994148082,0.0021610358553432693,69,0.5964678317828104,0.5659692277893006,2.349509125284728,1.3650297228821264,1.1173299083298058,1,0,0.008333333333333333,120
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_05,futures_day_trading,,,,,10.733959585734842,23.876732670732892,-44.91289038410644,1107339.5958573485,55.646849969841284,120,0.525,1.679833071817151,4210.011146494409,2770.0194100315625,894.4966321445728,894.4966321445729,0.018067760478714764,36,3.1532753644822242,6.046377186423133,13.215103608917968,1.6758875849767587,5.940946360441459,7,4,1.0,120
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_05,futures_swing_trading,,,,,0.8062724716026315,1.7006825743438148,-54.84057749823865,1008062.7247160263,55.646849969841284,1,1.0,8062.724716026358,8062.724716026358,0.0,8062.724716026358,8062.724716026358,0.006293488509506323,69,0.6708890673542309,0.6566065363518945,2.7022891545363614,1.415250599153268,1.2811217028278639,1,0,0.008333333333333333,120
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_10,spot_day_trading,,,,,7.632198688631697,16.70209308123958,-48.01465128120959,1076321.986886317,55.646849969841284,7,1.0,69933.99650921568,23311.332169738558,0.0,23311.332169738558,23311.332169738558,0.01270231047621271,19,3.2377836844788916,5.499571525814242,13.148862258182996,1.7631550813785706,6.008512154481118,3,0,0.058333333333333334,120
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_10,spot_swing_trading,,,,,0.48291799882960174,1.0168218037795551,-55.163931971011685,1004829.1799882961,55.646849969841284,1,1.0,4829.179988296164,4829.179988296164,0.0,4829.179988296164,4829.179988296164,0.004302432807813894,69,0.6013626540863056,0.5721795634844811,2.363364750131244,1.368714844753691,1.1224300771241729,1,0,0.008333333333333333,120
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_10,futures_day_trading,,,,,22.346752203309993,52.736957328171094,-33.300097766531294,1223467.5220331,55.646849969841284,120,0.525,1.6707696507435272,8835.213265738817,5844.752872077981,1862.2293502758396,1862.2293502758384,0.03615078690285984,36,3.153275364482215,6.046377186423117,14.588052390084805,1.675887584976757,6.181539633800387,7,4,1.0,120
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_10,futures_swing_trading,,,,,1.612544943205263,3.416393944748952,-54.03430502663602,1016125.4494320527,55.646849969841284,1,1.0,16125.449432052716,16125.449432052716,0.0,16125.449432052716,16125.449432052716,0.01241023799428982,69,0.6856324189288833,0.67655353155765,2.7528835033791443,1.4267868577965677,1.2993666551336316,1,0,0.008333333333333333,120
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_30,spot_day_trading,,,,,23.94141533423546,56.94755250677945,-31.705434635605823,1239414.1533423546,55.646849969841284,7,1.0,217605.19054919132,72535.0635163971,0.0,72535.0635163971,72535.0635163971,0.03581150949253638,19,3.2980343777330092,5.662361767944254,15.902025162789666,1.7814028339916514,6.685396866397152,3,0,0.058333333333333334,120
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_30,spot_swing_trading,,,,,1.4487539964888496,3.066637219692536,-54.19809597335244,1014487.5399648885,55.646849969841284,1,1.0,14487.53996488842,14487.53996488842,0.0,14487.53996488842,14487.53996488842,0.012676890200677419,69,0.6206298149641497,0.5969513749508817,2.419076895947764,1.3833705959693865,1.142830752301878,1,0,0.008333333333333333,120
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_30,futures_day_trading,,,,,78.35278384113028,237.04491100988952,22.70593387128899,1783527.8384113028,55.646849969841284,120,0.525,1.6365723725610464,31974.319567140315,21593.9349880445,6529.398653427535,6529.398653427528,0.10840848006618596,36,3.153275364482229,6.046377186423131,21.865901160607358,1.6758875849767612,7.227551183569222,7,4,1.0,120
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_30,futures_swing_trading,,,,,4.837634829615811,10.4297656651956,-50.809215140225476,1048376.3482961581,55.646849969841284,1,1.0,48376.348296158154,48376.348296158154,0.0,48376.348296158154,48376.348296158154,0.03525082736219707,69,0.7417327820995117,0.7554554770121575,2.95872932513932,1.472061887223881,1.3723464643566592,1,0,0.008333333333333333,120
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_50,spot_day_trading,,,,,41.68996688067899,107.87971246438799,-13.956883089162297,1416899.66880679,55.646849969841284,7,1.0,375828.08587826206,125276.02862608735,0.0,125276.02862608735,125276.02862608735,0.0562948534321056,19,3.3520539821522055,5.808873854994107,19.163334814344317,1.7984253015484593,7.405644448645589,3,0,0.058333333333333334,120
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_50,spot_swing_trading,,,,,2.4145899941480753,5.13803222278395,-53.23225997569321,1024145.8999414807,55.646849969841284,1,1.0,24145.89994148066,24145.89994148066,0.0,24145.89994148066,24145.89994148066,0.0207576062433242,69,0.6394106269193662,0.6216109598349053,2.475252764001331,1.3978932227905885,1.1632314274795639,1,0,0.008333333333333333,120
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_50,futures_day_trading,,,,,151.16168565752298,591.6750612075526,95.5148356876817,2511616.85657523,55.646849969841284,120,0.525,1.6047761394340756,63667.9676367849,43850.26499196874,12596.807138126916,12596.807138126922,0.1800281927591899,39,3.1532753644822384,6.046377186423154,32.86568909787322,1.675887584976764,8.396556302696466,7,4,1.0,120
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_50,futures_swing_trading,,,,,8.06272471602636,17.684541276194633,-47.584125253814925,1080627.2471602636,55.646849969841284,1,1.0,80627.24716026359,80627.24716026359,0.0,80627.24716026359,80627.24716026359,0.05578480695612882,69,0.7936050107967899,0.8329379947149939,3.1701357844802427,1.5160197282590933,1.445326273579682,1,0,0.008333333333333333,120
1,Spot Day Trading,Hybrid_LSTM_GRU,fixed_80,spot_day_trading,,,,,71.13478232589424,209.03694523995577,15.487932356052951,1711347.8232589422,55.646849969841284,7,1.0,633333.8810973909,211111.2936991303,0.0,211111.2936991303,211111.2936991303,0.08299853889749507,13,3.422950530078924,6.000969093091234,25.185617483956047,1.8220141836076857,8.570606575827457,3,0,0.058333333333333334,120
1,Spot Swing Trading,Hybrid_LSTM_GRU,fixed_80,spot_swing_trading,,,,,3.863343990636925,8.285631156765817,-51.78350597920436,1038633.4399063693,55.646849969841284,1,1.0,38633.43990636931,38633.43990636931,0.0,38633.43990636931,38633.43990636931,0.03236085618380818,69,0.6667064654557906,0.6583875121639158,2.56038687904418,1.4194344557878757,1.1938324402461156,1,0,0.008333333333333333,120
1,Futures Day Trading,Hybrid_LSTM_GRU,fixed_80,futures_day_trading,,,,,293.97635147370266,1680.2759435033174,238.32950150386137,3939763.5147370263,55.646849969841284,120,0.525,1.5596405910179747,130043.05669112522,92157.00099655899,24498.02928947522,24498.02928947522,0.28487233405856605,40,3.153275364482235,6.046377186423146,58.98347233529089,1.6758875849767636,10.319582364683576,7,4,1.0,120
1,Futures Swing Trading,Hybrid_LSTM_GRU,fixed_80,futures_swing_trading,,,,,12.900359545642193,29.02093429721937,-42.746490424199095,1129003.5954564218,55.646849969841284,1,1.0,129003.59545642172,129003.59545642172,0.0,129003.59545642172,129003.59545642172,0.08297139721267702,69,0.8644290917676235,0.9465218049201222,3.497703458317239,1.5796825951413123,1.5547959874142225,1,0,0.008333333333333333,120
1,Spot Day Trading,Hybrid_LSTM_GRU,kelly,spot_day_trading,,,,,7.632198688631697,16.70209308123958,-48.01465128120959,1076321.986886317,55.646849969841284,7,1.0,69933.99650921568,23311.332169738558,0.0,23311.332169738558,23311.332169738558,0.01270231047621271,19,3.2377836844788916,5.499571525814242,13.148862258182996,1.7631550813785706,6.008512154481118,3,0,0.058333333333333334,120
1,Spot Swing Trading,Hybrid_LSTM_GRU,kelly,spot_swing_trading,,,,,0.48291799882960174,1.0168218037795551,-55.163931971011685,1004829.1799882961,55.646849969841284,1,1.0,4829.179988296164,4829.179988296164,0.0,4829.179988296164,4829.179988296164,0.004302432807813894,69,0.6013626540863056,0.5721795634844811,2.363364750131244,1.368714844753691,1.1224300771241729,1,0,0.008333333333333333,120
1,Futures Day Trading,Hybrid_LSTM_GRU,kelly,futures_day_trading,,,,,28.839280942389657,70.25560329167592,-26.807569027451628,1288392.8094238965,55.646849969841284,120,0.525,1.4205537270282766,15462.512229238451,12030.622123125015,2403.273411865806,2403.2734118658054,0.0814368028798076,41,2.1344056879455304,3.422464036112568,8.627009018927966,1.4324670429055235,3.5413080968998107,7,4,1.0,120
1,Futures Swing Trading,Hybrid_LSTM_GRU,kelly,futures_swing_trading,,,,,1.612544943205263,3.416393944748952,-54.03430502663602,1016125.4494320527,55.646849969841284,1,1.0,16125.449432052716,16125.449432052716,0.0,16125.449432052716,16125.449432052716,0.01241023799428982,69,0.6856324189288833,0.67655353155765,2.7528835033791443,1.4267868577965677,1.2993666551336316,1,0,0.008333333333333333,120
1,Spot Day Trading,Hybrid_LSTM_GRU,confidence_based,spot_day_trading,,,,,2.985501576691818,6.372602767837909,-52.66134839314947,1029855.0157669181,55.646849969841284,7,1.0,28013.703592288308,9337.901197429435,0.0,9337.901197429435,9337.901197429435,0.006876073695149117,20,2.8711763210248384,4.391514435041187,9.267793002762037,1.7111075805689735,4.341869661458105,3,0,0.058333333333333334,120
1,Spot Swing Trading,Hybrid_LSTM_GRU,confidence_based,spot_swing_trading,,,,,0.6216726543023299,1.3099773058224073,-55.025177315538954,1006216.7265430233,55.646849969841284,1,1.0,6216.726543023338,6216.726543023338,0.0,6216.726543023338,6216.726543023338,0.005524207012116713,69,0.604161203304743,0.5757452046262063,2.3713400003821774,1.370828643046606,1.1253608942220261,1,0,0.008333333333333333,120
1,Futures Day Trading,Hybrid_LSTM_GRU,confidence_based,futures_day_trading,,,,,13.856318842628834,31.325780427554008,-41.79053112721245,1138563.1884262883,55.646849969841284,120,0.525,2.0548549196810066,4284.456625524474,2304.5189295044406,1154.6932368857392,1154.6932368857392,0.01917402702299998,26,3.4523505050163843,6.076241368437702,16.33761149391181,2.0725352326285567,7.226608591928887,7,4,1.0,120
1,Futures Swing Trading,Hybrid_LSTM_GRU,confidence_based,futures_swing_trading,,,,,2.075870225284193,4.4091334429209095,-53.57097974455709,1020758.702252842,55.646849969841284,1,1.0,20758.702252841977,20758.702252841977,0.0,20758.702252841977,20758.702252841977,0.015848138536245258,69,0.6939704754016952,0.6879760841379958,2.782114399641992,1.433375967380611,1.3098511352210942,1,0,0.008333333333333333,120
1,Spot Day Trading,Residual_LSTM,fixed_01,spot_day_trading,,,,,0.7081493970178654,1.492907141591604,-54.93870057282342,1007081.4939701786,55.646849969841284,9,0.75,16.512799356625585,2298.342312263569,417.5565140639919,1619.367605681679,1619.367605681679,0.0012907559438801886,25,3.4277860439931698,6.527008073913861,11.566145782011441,1.8781007860578012,5.486315212224173,2,1,0.075,120
1,Spot Swing Trading,Residual_LSTM,fixed_01,spot_swing_trading,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0,0,0.0,120
1,Futures Day Trading,Residual_LSTM,fixed_01,futures_day_trading,,,,,2.0656386093776735,4.3871571224110895,-53.58121136046361,1020656.3860937767,55.646849969841284,120,0.5166666666666667,1.692190738024919,814.4907994182163,514.5179908647017,172.13655078147252,172.13655078147264,0.004044261752146161,25,3.1435123909022793,6.518913495323251,10.84785652185585,1.6803217462449362,5.107578925329199,7,5,1.0,120
1,Futures Swing Trading,Residual_LSTM,fixed_01,futures_swing_trading,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0,0,0.0,120
1,Spot Day Trading,Residual_LSTM,fixed_05,spot_day_trading,,,,,3.5710174486108137,7.646598087182688,-52.07583252123047,1035710.1744861081,55.646849969841284,9,0.75,16.440999694229294,11574.550776336213,2112.0158734141005,8152.909113898635,8152.909113898635,0.006437252261532307,25,3.4311862614935413,6.531513283488831,11.878667755304825,1.8793335480374112,5.547425055796674,2,1,0.075,120
1,Spot Swing Trading,Residual_LSTM,fixed_05,spot_swing_trading,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0,0,0.0,120
1,Futures Day Trading,Residual_LSTM,fixed_05,futures_day_trading,,,,,10.665203672573575,23.71526338379759,-44.98164629726771,1106652.0367257358,55.646849969841284,120,0.5166666666666667,1.6860732427808718,4227.498074884996,2680.2214468471266,888.7669727144712,888.7669727144703,0.020166198975870218,25,3.143512390902364,6.518913495323216,11.759907463064303,1.680321746244959,5.288653397368032,7,5,1.0,120
1,Futures Swing Trading,Residual_LSTM,fixed_05,futures_swing_trading,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0,0,0.0,120
1,Spot Day Trading,Residual_LSTM,fixed_10,spot_day_trading,,,,,7.218077258041045,15.761149590803658,-48.42877271180024,1072180.7725804104,55.646849969841284,9,0.75,16.353681348541468,23356.409495270662,4284.615004563559,16446.153370312106,16446.153370312106,0.012833622710287894,25,3.435277526367629,6.536640156287632,12.281138339970797,1.8808494685906667,5.62434896286515,2,1,0.075,120
1,Spot Swing Trading,Residual_LSTM,fixed_10,spot_swing_trading,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0,0,0.0,120
1,Futures Day Trading,Residual_LSTM,fixed_10,futures_day_trading,,,,,22.196948581556608,52.34449249839479,-33.44990138828467,1221969.485815566,55.646849969841284,120,0.5166666666666667,1.6786893584752858,8855.251173116107,5638.8980503040175,1849.745715129714,1849.745715129714,0.04019041988625567,25,3.1435123909023925,6.518913495323256,13.024121829664082,1.6803217462449687,5.522945180562177,7,5,1.0,120
1,Futures Swing Trading,Residual_LSTM,fixed_10,futures_swing_trading,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0,0,0.0,120
1,Spot Day Trading,Residual_LSTM,fixed_30,spot_day_trading,,,,,22.57884865919575,53.34606268063944,-33.068001310645535,1225788.4865919575,55.646849969841284,9,0.75,16.029227411011234,72563.47953893988,13580.844106514938,51027.39862757617,51027.39862757617,0.03802436278701588,25,3.4500097394669913,6.552043388829297,14.02944290728665,1.8866623134945852,5.937995275730358,2,1,0.075,120
1,Spot Swing Trading,Residual_LSTM,fixed_30,spot_swing_trading,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0,0,0.0,120
1,Futures Day Trading,Residual_LSTM,fixed_30,futures_day_trading,,,,,77.7435181694485,234.63157806352024,22.096668199607223,1777435.181694485,55.646849969841284,120,0.5166666666666667,1.6516117336854093,31782.7567545043,20570.616156634154,6478.62651412071,6478.626514120715,0.11873458048157766,25,3.1435123909023743,6.518913495323228,19.761014618645547,1.680321746244964,6.547672788679356,7,5,1.0,120
1,Futures Swing Trading,Residual_LSTM,fixed_30,futures_swing_trading,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0,0,0.0,120
1,Spot Day Trading,Residual_LSTM,fixed_50,spot_day_trading,,,,,39.204309696059724,100.29524078672071,-16.44254027378156,1392043.0969605972,55.646849969841284,9,0.75,15.73971498126758,125111.87441903709,23846.40533223201,87872.30448121982,87872.30448121982,0.06261540428758418,25,3.46241977889511,6.560367089944219,16.01766241515875,1.8921323888502837,6.261128574048579,2,1,0.075,120
