fold,strategy,model,position_strategy,trading_method,confidence_threshold,entry_date,entry_price,exit_date,exit_price,total_return_pct,annual_return_pct,alpha_pct,final_capital,buy_hold_return_pct,num_trades,win_rate,profit_factor,avg_win,avg_loss,avg_trade,expectancy,max_drawdown,max_dd_duration,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,recovery_factor,max_consecutive_wins,max_consecutive_losses,trading_frequency,days
1,Spot Day Trading,GradientBoosting,confidence_based,spot_day_trading,0.2,,,,,2.7731342383385593,4.702663600650103,-52.87371573150273,1027731.3423833855,55.646849969841284,10,0.6,3.2469322205872357,13357.73701876028,6170.934336447783,5546.268476677054,5546.2684766770535,0.013977298852029614,28,1.5121710713694723,2.0855225148222147,3.3645010029725735,1.3329873903609897,1.9840272914647388,3,1,0.06666666666666667,150
1,Spot Day Trading,GradientBoosting,confidence_based,spot_day_trading,0.3,,,,,5.076529108074812,8.674989636609531,-50.570320861766476,1050765.2910807482,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.019430926010531355,26,1.8147246087762914,2.69145511524318,4.464527131598246,1.3683551278502049,2.6126027680427555,0,0,0.006666666666666667,150
1,Spot Day Trading,GradientBoosting,confidence_based,spot_day_trading,0.4,,,,,8.306825718009359,14.346214182158267,-47.34002425183193,1083068.2571800936,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02737074560051459,21,1.9920463710212004,2.916354878114979,5.241440767287153,1.427938963341473,3.0349285471613827,0,0,0.006666666666666667,150
1,Spot Day Trading,GradientBoosting,confidence_based,spot_day_trading,0.5,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0,0,0.0,150
1,Spot Day Trading,HistGradientBoosting,fixed_01,spot_day_trading,0.0,,,,,-0.4374070908925498,-0.7337505538848932,-56.08425706073383,995625.9290910745,55.646849969841284,34,0.11764705882352941,0.3087877788433787,977.0223956764248,421.8743800185536,-257.2982887603208,-257.2982887603209,0.005301617183035674,112,-2.0953658629960863,-2.1089813942165865,-1.384012705090774,0.623076554407785,-0.8250446529639714,1,10,0.22666666666666666,150
1,Spot Day Trading,HistGradientBoosting,fixed_01,spot_day_trading,0.1,,,,,-0.32025623133495884,-0.5374444224272801,-55.96710620117624,996797.4376866504,55.646849969841284,30,0.2,0.3906809676695611,684.4690970378191,437.9974670385944,-213.5041542233117,-213.5041542233117,0.004131199989763729,112,-1.432904756562364,-1.481488306792284,-1.3009402201756337,0.7292925267144874,-0.775213575059272,1,5,0.2,150
1,Spot Day Trading,HistGradientBoosting,fixed_01,spot_day_trading,0.2,,,,,-0.25365094190674675,-0.42576597966047514,-55.90050091174803,997463.4905809326,55.646849969841284,28,0.21428571428571427,0.447385813646229,684.5030754388275,417.2744223076363,-181.17924421910837,-181.17924421910834,0.0036366048693801866,112,-1.0813932565314845,-1.132571954659241,-1.1707787756799697,0.7914392282083521,-0.6974938191455838,1,5,0.18666666666666668,150
1,Spot Day Trading,HistGradientBoosting,fixed_01,spot_day_trading,0.3,,,,,0.3710011756132836,0.6240678746545658,-55.275848794228,1003710.0117561328,55.646849969841284,11,0.6,11.651629936129439,1571.7366510751265,202.34121659684843,862.1055040063366,862.1055040063366,0.001999889277271136,55,1.5833707896540183,2.2247608767625864,3.1205121290820217,1.3445095899017165,1.8551085794085367,2,1,0.07333333333333333,150
1,Spot Day Trading,HistGradientBoosting,fixed_01,spot_day_trading,0.4,,,,,0.5995031324198319,1.0092168679582736,-55.04734683742145,1005995.0313241982,55.646849969841284,2,1.0,5995.0313241982385,5995.0313241982385,0.0,5995.0313241982385,5995.0313241982385,0.002108256276237507,33,2.132868914388732,3.158493803025746,4.786974331979077,1.5333760632555964,2.843597048313904,1,0,0.013333333333333334,150
1,Spot Day Trading,HistGradientBoosting,fixed_01,spot_day_trading,0.5,,,,,0.5364806689432955,0.9029305640599894,-55.110369300897986,1005364.8066894329,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0022131639096929175,33,1.7075201844004182,2.358160874769696,4.0798178576175745,1.3780725316918745,2.424043996893714,0,0,0.006666666666666667,150
1,Spot Day Trading,HistGradientBoosting,fixed_05,spot_day_trading,0.0,,,,,-2.174510912370331,-3.6261060525290545,-57.821360882211614,978254.8908762967,55.646849969841284,34,0.11764705882352941,0.3090752124262624,4863.680057884405,2098.1646159647985,-1279.1240661001862,-1279.1240661001862,0.026259395435007542,112,-2.0939675620837717,-2.108467368812006,-1.3808794880688438,0.6233033005065184,-0.8280887188558034,1,10,0.22666666666666666,150
1,Spot Day Trading,HistGradientBoosting,fixed_05,spot_day_trading,0.1,,,,,-1.597210220674361,-2.6687164413545905,-57.24406019051565,984027.8977932564,55.646849969841284,30,0.2,0.3903545221517606,3408.9661129384767,2183.250045463257,-1064.80681378291,-1064.80681378291,0.02051302882043047,112,-1.43114041765573,-1.4803659064834378,-1.300986053652211,0.7295910200915249,-0.7786320755731467,1,5,0.2,150
1,Spot Day Trading,HistGradientBoosting,fixed_05,spot_day_trading,0.2,,,,,-1.2677308861603231,-2.120595430080463,-56.914580856001606,987322.6911383967,55.646849969841284,28,0.21428571428571427,0.44656862986073204,3409.8105950775666,2082.4309678941836,-905.5220615430943,-905.5220615430943,0.01807606198583952,112,-1.079459778074114,-1.1310973429884061,-1.1731512271542894,0.7917806977752296,-0.7013313448213694,1,5,0.18666666666666668,150
1,Spot Day Trading,HistGradientBoosting,fixed_05,spot_day_trading,0.3,,,,,1.859140215551447,3.14305961850474,-53.787709754289835,1018591.4021555145,55.646849969841284,11,0.6,11.589424515400443,7896.634952654055,1022.048369463133,4329.16162380718,4329.16162380718,0.009945544891006802,55,1.5876544704551157,2.2316382953820137,3.160268897229384,1.345368592585134,1.8693196158941092,2,1,0.07333333333333333,150
1,Spot Day Trading,HistGradientBoosting,fixed_05,spot_day_trading,0.4,,,,,2.997515662099115,5.086986708109875,-52.649334307742166,1029975.1566209912,55.646849969841284,2,1.0,29975.156620991183,29975.156620991183,0.0,29975.156620991183,29975.156620991183,0.010409879824567238,33,2.140651733365779,3.171045651144869,4.8866910990697745,1.5360184404509636,2.879491130171363,1,0,0.013333333333333334,150
1,Spot Day Trading,HistGradientBoosting,fixed_05,spot_day_trading,0.5,,,,,2.6824033447164775,4.54742053557986,-52.96444662512481,1026824.0334471647,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01079162487049777,33,1.7224554465493338,2.388470119036801,4.213842299144065,1.381757740112434,2.4856343478447296,0,0,0.006666666666666667,150
1,Spot Day Trading,HistGradientBoosting,fixed_10,spot_day_trading,0.0,,,,,-4.317657402828113,-7.1466828443402015,-59.964507372669395,956823.4259717189,55.646849969841284,34,0.11764705882352941,0.3094455169628288,9673.963169497081,4168.300024485037,-2539.7984722518468,-2539.7984722518468,0.05190486248368452,112,-2.0921210419443863,-2.107752492064861,-1.3768811826804568,0.6235998282307167,-0.8318406400142766,1,10,0.22666666666666666,150
1,Spot Day Trading,HistGradientBoosting,fixed_10,spot_day_trading,0.1,,,,,-3.184006874016554,-5.291025096942736,-58.83085684385784,968159.9312598344,55.646849969841284,30,0.2,0.3899616419263871,6784.49440686134,4349.4626633957805,-2122.671249344356,-2122.6712493443565,0.04067177051671582,112,-1.4288503171915556,-1.4788915181253897,-1.3009084752698832,0.7299771769809125,-0.7828542582644518,1,5,0.2,150
1,Spot Day Trading,HistGradientBoosting,fixed_10,spot_day_trading,0.2,,,,,-2.533897357093684,-4.2201729242022035,-58.18074732693497,974661.0264290632,55.646849969841284,28,0.21428571428571427,0.4455672001482289,6787.847274818952,4154.774126853965,-1809.9266836383395,-1809.9266836383395,0.03588666080691532,112,-1.0769652232072626,-1.1291834857394971,-1.1759725840496646,0.7922204192084655,-0.7060833468811908,1,5,0.18666666666666668,150
1,Spot Day Trading,HistGradientBoosting,fixed_10,spot_day_trading,0.3,,,,,3.7284849838161493,6.342948731885989,-51.91836498602513,1037284.8498381615,55.646849969841284,11,0.6,11.5128969974931,15888.195450613455,2070.051802001668,8704.896549567406,8704.896549567406,0.019759921567237423,55,1.5928855845797474,2.2400034763837695,3.210007038895741,1.3464261104298294,1.8868926028522783,2,1,0.07333333333333333,150
1,Spot Day Trading,HistGradientBoosting,fixed_10,spot_day_trading,0.4,,,,,5.99503132419823,10.275656686893253,-49.651818645643054,1059950.3132419824,55.646849969841284,2,1.0,59950.31324198237,59950.31324198237,0.0,59950.31324198237,59950.31324198237,0.02050032801238101,33,2.150221921493967,3.186560282444477,5.012435255029749,1.5392903762959091,2.9243587324932485,1,0,0.013333333333333334,150
1,Spot Day Trading,HistGradientBoosting,fixed_10,spot_day_trading,0.5,,,,,5.364806689432933,9.176348663447786,-50.28204328040835,1053648.0668943294,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.020934831940020163,33,1.7405392500675148,2.4252536463152783,4.383292251754733,1.3862577742556457,2.5626222865335175,0,0,0.006666666666666667,150
1,Spot Day Trading,HistGradientBoosting,fixed_30,spot_day_trading,0.0,,,,,-12.57554258017276,-20.210939996119148,-68.22239255001405,874244.5741982724,55.646849969841284,34,0.11764705882352941,0.31104333812281554,28387.407795614214,12168.682759530415,-7397.37798833693,-7397.37798833693,0.14860024127904173,112,-2.083638721656233,-2.104084737033703,-1.3600879663557892,0.6249315101439366,-0.8462666326737914,1,10,0.22666666666666666,150
1,Spot Day Trading,HistGradientBoosting,fixed_30,spot_day_trading,0.1,,,,,-9.419704924245732,-15.31301563420927,-65.06655489408702,905802.9507575427,55.646849969841284,30,0.2,0.38855079011733357,19952.781751025934,12837.949541294618,-6279.803282830507,-6279.8032828305095,0.11786651414916166,112,-1.4187504673511406,-1.4721972103176428,-1.2991828718061893,0.7316667237856488,-0.7991841442197029,1,5,0.2,150
1,Spot Day Trading,HistGradientBoosting,fixed_30,spot_day_trading,0.2,,,,,-7.574789096406009,-12.39518911618035,-63.22163906624729,924252.1090359399,55.646849969841284,28,0.21428571428571427,0.4417742514509941,19982.040071674022,12335.819198098423,-5410.563640290042,-5410.563640290041,0.10453807277483816,112,-1.0661257322980555,-1.1207407762292352,-1.185710505958726,0.7941224439241383,-0.724596206467394,1,5,0.18666666666666668,150
1,Spot Day Trading,HistGradientBoosting,fixed_30,spot_day_trading,0.3,,,,,11.303500270033705,19.711210227724905,-44.343349699807575,1113035.002700337,55.646849969841284,11,0.6,11.21969989720525,48805.108706217936,6524.921676163765,26673.096553265255,26673.096553265255,0.057815588603918326,55,1.6125983860842847,2.271226954687681,3.409324492527785,1.3505075166038027,1.9550955967034171,2,1,0.07333333333333333,150
1,Spot Day Trading,HistGradientBoosting,fixed_30,spot_day_trading,0.4,,,,,17.98509397259471,32.029080853500716,-37.66175599724657,1179850.939725947,55.646849969841284,2,1.0,179850.9397259471,179850.9397259471,0.0,179850.9397259471,179850.9397259471,0.057944858273595364,33,2.186886117465042,3.2468284772798106,5.527510431084427,1.5520473476000507,3.103829141780861,1,0,0.013333333333333334,150
1,Spot Day Trading,HistGradientBoosting,fixed_30,spot_day_trading,0.5,,,,,16.0944200682988,28.49406306156832,-39.55242990154248,1160944.200682988,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.057944858273595364,33,1.807167110928351,2.5614759566042387,4.917444603458915,1.4032093628947448,2.7775406736360573,0,0,0.006666666666666667,150
1,Spot Day Trading,HistGradientBoosting,fixed_50,spot_day_trading,0.0,,,,,-20.330081122285403,-31.738700786634855,-75.97693109212669,796699.1887771459,55.646849969841284,34,0.11764705882352941,0.3128140251902617,46272.29557520745,19723.026824884604,-11958.871248403188,-11958.871248403186,0.23645553253182489,112,-2.0733976226114703,-2.0991091530482517,-1.3422693242486554,0.6264969316265304,-0.8597845398076762,1,10,0.22666666666666666,150
1,Spot Day Trading,HistGradientBoosting,fixed_50,spot_day_trading,0.1,,,,,-15.46142902725669,-24.585954980573664,-71.10827899709797,845385.709727433,55.646849969841284,30,0.2,0.387378513466381,32589.048454342585,21031.786302966215,-10307.619351504456,-10307.619351504454,0.18979510631885985,112,-1.407147391780644,-1.4642157682366688,-1.2953945682492327,0.7335888499702398,-0.8146379180757781,1,5,0.2,150
1,Spot Day Trading,HistGradientBoosting,fixed_50,spot_day_trading,0.2,,,,,-12.559590277179423,-20.18647923216118,-68.20644024702071,874404.0972282058,55.646849969841284,28,0.21428571428571427,0.43829859300874613,32667.716801949602,20327.186652513014,-8971.135912271026,-8971.135912271026,0.16919226569629445,112,-1.0539102401357667,-1.1110277642352568,-1.1931088663589717,0.7962540645874971,-0.7423265020709806,1,5,0.18666666666666668,150
1,Spot Day Trading,HistGradientBoosting,fixed_50,spot_day_trading,0.3,,,,,19.02401970627643,33.988075806474406,-36.62283026356485,1190240.1970627643,55.646849969841284,11,0.6,10.945476886531793,83245.96734091798,11408.269580745808,45384.27257225247,45384.27257225247,0.09417708603470958,55,1.6307256565420707,2.299613925958347,3.608953858898106,1.3544208507667974,2.0200263681194177,2,1,0.07333333333333333,150
1,Spot Day Trading,HistGradientBoosting,fixed_50,spot_day_trading,0.4,,,,,29.97515662099117,55.34074621212832,-25.671693348850113,1299751.5662099118,55.646849969841284,2,1.0,299751.56620991183,299751.56620991183,0.0,299751.56620991183,299751.56620991183,0.09129583260606387,33,2.221249591648651,3.3045233704905255,6.061694672408584,1.5643053163014107,3.2832995510684713,1,0,0.013333333333333334,150
1,Spot Day Trading,HistGradientBoosting,fixed_50,spot_day_trading,0.5,,,,,26.82403344716464,49.06600853412178,-28.822816522676643,1268240.3344716465,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.09129583260606387,33,1.8662291111707363,2.6829889896758807,5.374397399478102,1.418747862251931,2.938144346950508,0,0,0.006666666666666667,150
1,Spot Day Trading,HistGradientBoosting,fixed_80,spot_day_trading,0.0,,,,,-31.028911217653643,-46.42518284699527,-86.67576118749493,689710.8878234635,55.646849969841284,34,0.11764705882352941,0.3157564855817309,71594.24788880593,30231.840530276553,-18252.30071626685,-18252.300716266847,0.3532330706501436,112,-2.0547051600366593,-2.0891342337316265,-1.3142932161348124,0.6292886703965048,-0.8784259967659127,1,10,0.22666666666666666,150
1,Spot Day Trading,HistGradientBoosting,fixed_80,spot_day_trading,0.1,,,,,-24.12312514357906,-37.10967322967272,-79.76997511342034,758768.7485642094,55.646849969841284,30,0.2,0.38601844610836294,50555.10883119819,32741.381494115427,-16082.083429052704,-16082.083429052705,0.28847500850078345,112,-1.3869079821986299,-1.4497783898489927,-1.2864086016509102,0.7369130622018868,-0.8362292896340634,1,5,0.2,150
1,Spot Day Trading,HistGradientBoosting,fixed_80,spot_day_trading,0.2,,,,,-19.88500302468398,-31.09682748062934,-75.53185299452527,801149.9697531603,55.646849969841284,28,0.21428571428571427,0.4336192444631348,50746.30981260088,31917.178153149307,-14203.57358905998,-14203.57358905998,0.2590934158701753,112,-1.032998454734159,-1.0940299102261088,-1.2002168166330833,0.7998864853325987,-0.7674839191841065,1,5,0.18666666666666668,150
1,Spot Day Trading,HistGradientBoosting,fixed_80,spot_day_trading,0.3,,,,,30.84583037909292,57.09291963015295,-24.801019590748364,1308458.3037909293,55.646849969841284,11,0.6,10.565432711457532,137770.73371705008,19559.643813875213,74838.58270467997,74838.58270467995,0.14608743717682945,55,1.6558068873406135,2.3386993073944686,3.908133425672027,1.3601471007405372,2.111463584767801,2,1,0.07333333333333333,150
1,Spot Day Trading,HistGradientBoosting,fixed_80,spot_day_trading,0.4,,,,,47.96025059358588,93.12731282447947,-7.686599376255401,1479602.505935859,55.646849969841284,2,1.0,479602.50593585894,479602.50593585894,0.0,479602.50593585894,479602.50593585894,0.13500402776638173,33,2.269111348929767,3.3868390559196118,6.898113661144393,1.581832151963501,3.5525051649998844,1,0,0.013333333333333334,150
1,Spot Day Trading,HistGradientBoosting,fixed_80,spot_day_trading,0.5,,,,,42.91845351546344,82.19999374053704,-12.728396454377844,1429184.5351546344,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.13500402776638173,33,1.9439323243988047,2.8437405401633757,6.088706766792199,1.4399646832688122,3.179049856922184,0,0,0.006666666666666667,150
1,Spot Day Trading,HistGradientBoosting,kelly,spot_day_trading,0.0,,,,,-4.317657402828113,-7.1466828443402015,-59.964507372669395,956823.4259717189,55.646849969841284,34,0.11764705882352941,0.3094455169628288,9673.963169497081,4168.300024485037,-2539.7984722518468,-2539.7984722518468,0.05190486248368452,112,-2.0921210419443863,-2.107752492064861,-1.3768811826804568,0.6235998282307167,-0.8318406400142766,1,10,0.22666666666666666,150
1,Spot Day Trading,HistGradientBoosting,kelly,spot_day_trading,0.1,,,,,-3.184006874016554,-5.291025096942736,-58.83085684385784,968159.9312598344,55.646849969841284,30,0.2,0.3899616419263871,6784.49440686134,4349.4626633957805,-2122.671249344356,-2122.6712493443565,0.04067177051671582,112,-1.4288503171915556,-1.4788915181253897,-1.3009084752698832,0.7299771769809125,-0.7828542582644518,1,5,0.2,150
1,Spot Day Trading,HistGradientBoosting,kelly,spot_day_trading,0.2,,,,,-2.533897357093684,-4.2201729242022035,-58.18074732693497,974661.0264290632,55.646849969841284,28,0.21428571428571427,0.4455672001482289,6787.847274818952,4154.774126853965,-1809.9266836383395,-1809.9266836383395,0.03588666080691532,112,-1.0769652232072626,-1.1291834857394971,-1.1759725840496646,0.7922204192084655,-0.7060833468811908,1,5,0.18666666666666668,150
1,Spot Day Trading,HistGradientBoosting,kelly,spot_day_trading,0.3,,,,,3.7284849838161493,6.342948731885989,-51.91836498602513,1037284.8498381615,55.646849969841284,11,0.6,11.5128969974931,15888.195450613455,2070.051802001668,8704.896549567406,8704.896549567406,0.019759921567237423,55,1.5928855845797474,2.2400034763837695,3.210007038895741,1.3464261104298294,1.8868926028522783,2,1,0.07333333333333333,150
1,Spot Day Trading,HistGradientBoosting,kelly,spot_day_trading,0.4,,,,,5.99503132419823,10.275656686893253,-49.651818645643054,1059950.3132419824,55.646849969841284,2,1.0,59950.31324198237,59950.31324198237,0.0,59950.31324198237,59950.31324198237,0.02050032801238101,33,2.150221921493967,3.186560282444477,5.012435255029749,1.5392903762959091,2.9243587324932485,1,0,0.013333333333333334,150
1,Spot Day Trading,HistGradientBoosting,kelly,spot_day_trading,0.5,,,,,5.364806689432933,9.176348663447786,-50.28204328040835,1053648.0668943294,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.020934831940020163,33,1.7405392500675148,2.4252536463152783,4.383292251754733,1.3862577742556457,2.5626222865335175,0,0,0.006666666666666667,150
1,Spot Day Trading,HistGradientBoosting,confidence_based,spot_day_trading,0.0,,,,,-4.95115353159542,-8.177162550275341,-60.59800350143671,950488.4646840458,55.646849969841284,34,0.11764705882352941,0.28931327109285004,10077.818859172374,4644.478202286625,-2912.4432538796837,-2912.4432538796837,0.058443777075379386,112,-2.1979665671170046,-2.1551350893168464,-1.3991502533672033,0.5992210526175756,-0.8471652208941843,1,10,0.22666666666666666,150
1,Spot Day Trading,HistGradientBoosting,confidence_based,spot_day_trading,0.1,,,,,-3.7676963373801886,-6.248314952750644,-59.41454630722147,962323.0366261981,55.646849969841284,30,0.2,0.36116458979171695,7100.203904403796,4914.797923917785,-2511.797558253469,-2511.797558253469,0.04672042085191728,112,-1.5600609599306619,-1.576643724251515,-1.3373841328516693,0.7022545411178686,-0.8064345887041757,1,5,0.2,150
1,Spot Day Trading,HistGradientBoosting,confidence_based,spot_day_trading,0.2,,,,,-3.013826189797919,-5.011176582744992,-58.6606761596392,969861.7381020208,55.646849969841284,28,0.21428571428571427,0.41420270266688763,7103.338526060596,4677.116134196442,-2152.7329927127907,-2152.7329927127903,0.041086120239970075,112,-1.1591575125745797,-1.193856751592815,-1.219676268646543,0.7722208731618414,-0.7335387649637355,1,5,0.18666666666666668,150
1,Spot Day Trading,HistGradientBoosting,confidence_based,spot_day_trading,0.3,,,,,4.135923423364463,7.045634754440067,-51.510926546476824,1041359.2342336447,55.646849969841284,11,0.6,8.735943112179841,18004.612288916414,3091.4714171754385,9566.178806479675,9566.178806479673,0.022155871543234597,55,1.567982504643537,2.2191832286373425,3.1800305127655815,1.3395256555322417,1.8667392141598653,2,1,0.07333333333333333,150
1,Spot Day Trading,HistGradientBoosting,confidence_based,spot_day_trading,0.4,,,,,9.60081078298427,16.65064067370292,-46.046039186857016,1096008.1078298427,55.646849969841284,2,1.0,96008.10782984277,96008.10782984277,0.0,96008.10782984277,96008.10782984277,0.03223554005323645,33,2.1615114598551326,3.2049769588876247,5.165305326420674,1.5431815835762561,2.978330987205021,1,0,0.013333333333333334,150
1,Spot Day Trading,HistGradientBoosting,confidence_based,spot_day_trading,0.5,,,,,8.591530406961168,14.851640363106245,-47.055319562880115,1085915.3040696117,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.032356975774867014,33,1.7614894106606083,2.4679749814861798,4.589934629997814,1.3915240882353745,2.6552328211200025,0,0,0.006666666666666667,150
1,Spot Day Trading,StackingEnsemble,fixed_01,spot_day_trading,0.0,,,,,-0.37087078835109644,-0.622276955396972,-56.01772075819238,996291.292116489,55.646849969841284,34,0.17647058823529413,0.358351911262075,690.4213185262561,412.85513136355075,-218.15928726534955,-218.15928726534952,0.00460249922936583,112,-1.6834420076439938,-1.7690454513197373,-1.3520414113849064,0.6907130431434381,-0.8058030428007237,1,5,0.22666666666666666,150
1,Spot Day Trading,StackingEnsemble,fixed_01,spot_day_trading,0.1,,,,,-0.07641304936994997,-0.12834056811649175,-55.72326301921123,999235.8695063005,55.646849969841284,28,0.2857142857142857,0.8287472396738191,924.468365061487,446.20039539454376,-54.58074954996352,-54.58074954996357,0.0030598910934923184,109,-0.18567547874597295,-0.21415746206006628,-0.41942854890960823,0.9615727261957377,-0.24972473540793189,1,4,0.18666666666666668,150
1,Spot Day Trading,StackingEnsemble,fixed_01,spot_day_trading,0.2,,,,,0.4644745399369876,0.7815489049532331,-55.1823754299043,1004644.74539937,55.646849969841284,7,0.3333333333333333,5.258517574671694,3281.2118737168494,311.99019753411267,885.743826216208,885.7438262162078,0.0017741245425669742,27,1.788391412710976,2.6144529212311105,4.405265167136536,1.3710375687877134,2.618049233820704,1,1,0.04666666666666667,150
1,Spot Day Trading,StackingEnsemble,fixed_01,spot_day_trading,0.3,,,,,0.10794514405172428,0.1814143914504962,-55.53890482578956,1001079.4514405172,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0016031797708682496,104,0.7403006824883365,0.5661484860173621,1.1315910713634183,1.242949491912833,0.6733190251849296,0,0,0.006666666666666667,150
1,Spot Day Trading,StackingEnsemble,fixed_01,spot_day_trading,0.4,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0,0,0.0,150
1,Spot Day Trading,StackingEnsemble,fixed_01,spot_day_trading,0.5,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0,0,0.0,150
1,Spot Day Trading,StackingEnsemble,fixed_05,spot_day_trading,0.0,,,,,-1.8469422288303616,-3.083339572846655,-57.49379219867165,981530.5777116964,55.646849969841284,34,0.17647058823529413,0.3582921614869014,3437.4154072066763,2055.8334649945464,-1086.4366051943307,-1086.4366051943305,0.02282978763234881,112,-1.681552876256367,-1.7679010627497764,-1.3505774221384774,0.6910204740136575,-0.8090054356061224,1,5,0.22666666666666666,150
1,Spot Day Trading,StackingEnsemble,fixed_05,spot_day_trading,0.1,,,,,-0.39223524480268557,-0.6580760605636948,-56.03908521464397,996077.6475519731,55.646849969841284,28,0.2857142857142857,0.824641583404197,4611.319770390548,2236.7631529589335,-280.1680320019389,-280.16803200193885,0.015233337040281732,109,-0.1879494463518716,-0.21671701420725475,-0.4319973088125963,0.9611227031527709,-0.2574847807578175,1,4,0.18666666666666668,150
1,Spot Day Trading,StackingEnsemble,fixed_05,spot_day_trading,0.2,,,,,2.3289017515619514,3.943459217437173,-53.317948218279334,1023289.0175156195,55.646849969841284,7,0.3333333333333333,5.236260465127635,16373.426504051691,1563.4656271489148,4415.498416584621,4415.49841658462,0.008857698569263146,27,1.7951110406636448,2.6287550712027454,4.452013338003239,1.3723893308598485,2.6292402403976687,1,1,0.04666666666666667,150
1,Spot Day Trading,StackingEnsemble,fixed_05,spot_day_trading,0.3,,,,,0.539725720258577,0.9084021814097731,-55.10712424958271,1005397.2572025858,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007958050209509944,104,0.745814842475218,0.5717855322645607,1.1414883765425659,1.2447772699843802,0.6782135146792663,0,0,0.006666666666666667,150
1,Spot Day Trading,StackingEnsemble,fixed_05,spot_day_trading,0.4,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0,0,0.0,150
1,Spot Day Trading,StackingEnsemble,fixed_05,spot_day_trading,0.5,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0,0,0.0,150
1,Spot Day Trading,StackingEnsemble,fixed_10,spot_day_trading,0.0,,,,,-3.675173796552189,-6.096834371640969,-59.32202376639347,963248.2620344781,55.646849969841284,34,0.17647058823529413,0.35822963298585764,6838.147661358758,4090.4414963998715,-2161.8669391483486,-2161.866939148348,0.04520754143707861,112,-1.6791024011814941,-1.766396628243564,-1.348632148051393,0.6914176847664358,-0.8129559095062531,1,5,0.22666666666666666,150
1,Spot Day Trading,StackingEnsemble,fixed_10,spot_day_trading,0.1,,,,,-0.8094378525316914,-1.3561099091555562,-56.45628782237298,991905.621474683,55.646849969841284,28,0.2857142857142857,0.8196161264697333,9194.673341997692,4487.307189330776,-578.1698946654994,-578.1698946654997,0.03030207577171239,109,-0.19065505893431098,-0.21976303425928986,-0.44753036701911775,0.960588083897079,-0.26712290558236995,1,4,0.18666666666666668,150
1,Spot Day Trading,StackingEnsemble,fixed_10,spot_day_trading,0.2,,,,,4.6739587177008435,7.976421646409526,-50.97289125214044,1046739.5871770084,55.646849969841284,7,0.3333333333333333,5.208656609510035,32665.270846772008,3135.6713732223507,8797.976033442435,8797.976033442435,0.01768316395324042,27,1.8032811563877453,2.6461575626110156,4.510743477525613,1.3740467430920562,2.643168796070763,1,1,0.04666666666666667,150
1,Spot Day Trading,StackingEnsemble,fixed_10,spot_day_trading,0.3,,,,,1.079451440517154,1.8201264941835493,-54.56739852932413,1010794.5144051715,55.646849969841284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.015773806129104968,104,0.752647109459104,0.5788010254632291,1.153891761624451,1.247045806640708,0.6843316265472575,0,0,0.006666666666666667,150
1,Spot Day Trading,StackingEnsemble,fixed_10,spot_day_trading,0.4,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0,0,0.0,150
1,Spot Day Trading,StackingEnsemble,fixed_10,spot_day_trading,0.5,,,,,0.0,0.0,-55.646849969841284,1000000.0,55.646849969841284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0,0,0.0,150
