model,strategy_type,confidence_threshold,total_predictions,base_accuracy,date_start,date_end,initial_capital,final_capital,total_return,total_return_pct,annual_return_pct,num_trades,num_wins,num_losses,win_rate,avg_profit_per_trade,avg_win,avg_loss,expectancy,profit_factor,max_drawdown,max_drawdown_pct,sharpe_ratio,sortino_ratio,calmar_ratio,recovery_factor,max_consecutive_wins,max_consecutive_losses,num_days,years,sufficient_trades,t_statistic,p_value,is_significant,is_very_significant,confidence_95_lower,confidence_95_upper,stat_warning
ExtraTrees,inverse_volatility,0.0,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,518,2.0555555555555554,False,,,False,False,,,Insufficient trades: 1 < 30
ExtraTrees,inverse_volatility,0.05,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,24141.244999664174,14141.244999664174,141.41244999664173,53.53500373387077,386,219,167,56.73575129533679,36.635349740062594,139.46509957218515,98.21324435116402,36.63534974006259,1.8621863001254215,-1176.1767379634803,7.090156067704076,3.1899637864692116,4.986212473579542,7.550610060295386,12.023061282566577,8,5,518,2.0555555555555554,True,3.948018097412027,9.368797975180482e-05,True,True,0.0011816492854946445,0.0035261923358206257,
ExtraTrees,inverse_volatility,0.1,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,22606.516486782788,12606.516486782788,126.06516486782789,48.70647589149046,266,163,103,61.278195488721806,47.39291912324362,144.8476462056651,106.83155189068556,47.3929191232436,2.1456668164343946,-1201.8143612705753,6.559581482922675,3.966223758873547,5.919964746768761,7.42524138442273,10.489570513581647,8,5,518,2.0555555555555554,True,4.07490754635139,6.087619686665834e-05,True,True,0.0016278130840225345,0.004671656357937285,
ExtraTrees,inverse_volatility,0.15,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,21449.71000751853,11449.71000751853,114.4971000751853,44.95461427782617,167,106,61,63.47305389221557,68.56113776957208,168.1012798584474,104.41025667994899,68.5611377695721,2.797717676655487,-631.4527085768641,5.845324495992821,5.231452823336916,7.524655366084413,7.690696095425355,18.13233176768424,9,4,518,2.0555555555555554,True,4.25873168081261,3.433406124695829e-05,True,True,0.002510137891214452,0.006849103763769314,
ExtraTrees,inverse_volatility,0.2,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,16520.745429308503,6520.745429308503,65.20745429308504,27.664007456906823,96,62,34,64.58333333333334,67.92443155529689,158.87737835022932,97.93094201193287,67.9244315552969,2.95838645410365,-606.6701842447255,5.845324495992827,5.334474992700698,7.4777598388652455,4.732672664429744,10.748419155338102,7,5,518,2.0555555555555554,True,3.292509446650894,0.0013952520786400487,True,True,0.0021315620069941137,0.008605699750189271,
ExtraTrees,trend_following,0.0,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,17812.472680019582,7812.472680019582,78.12472680019582,32.42620718347753,518,285,233,55.01930501930502,15.081993590771383,66.48997740717245,47.79901665675783,15.081993590771383,1.7014773108429542,-882.4361929664447,6.1764109967016365,2.4044861923107885,3.751054160368336,5.250008006396265,8.853300377171472,8,5,518,2.0555555555555554,True,3.4473620543950356,0.0006122251670891361,True,True,0.0004917777628785763,0.0017948923057318155,
ExtraTrees,trend_following,0.05,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,18838.845952598014,8838.845952598014,88.38845952598014,36.084981157094816,386,219,167,56.73575129533679,22.898564644036355,77.42503383916824,48.606206336406046,22.898564644036362,2.0888984198176277,-930.2604796082887,6.247532896263497,3.3379274159290273,5.534720376919335,5.775876935146096,9.501474206794047,8,5,518,2.0555555555555554,True,4.131143401010753,4.430777179791754e-05,True,True,0.0008769725275874703,0.0024698188221682544,
ExtraTrees,trend_following,0.1,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,18756.695356421023,8756.695356421023,87.56695356421024,35.79596344682579,266,163,103,61.278195488721806,32.9199073549662,82.51407277131344,45.564063158282394,32.919907354966185,2.865866515805316,-726.9329861839997,4.842180470440216,4.588039647800675,8.342204077059835,7.392529804567875,12.046083370612855,8,5,518,2.0555555555555554,True,4.713762641846555,3.933294902293772e-06,True,True,0.0013982541079914875,0.0034042981396764887,
ExtraTrees,trend_following,0.15,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,17831.40104713131,7831.401047131309,78.31401047131308,32.49464800508943,167,106,61,63.47305389221557,46.89461704869039,96.27818831459699,38.91945761009815,46.894617048690385,4.29870022880671,-439.6188613207087,2.976786960847027,6.006419701151126,12.524250620180656,10.916013954805578,17.814069723041708,9,4,518,2.0555555555555554,True,4.889603468359887,2.3695287890818586e-06,True,True,0.002093586066771672,0.0049293593246687376,
ExtraTrees,trend_following,0.2,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,14137.15939594373,4137.1593959437305,41.371593959437305,18.344793538324723,96,62,34,64.58333333333334,43.0954103744138,82.81608357654642,29.336405464769197,43.095410374413824,5.147786914465614,-253.7121073693561,1.9642497193029265,6.377663496563814,17.365907664739705,9.33933876026462,16.306511497777365,7,5,518,2.0555555555555554,True,3.9363793698029803,0.000157567818185182,True,True,0.001810703102006966,0.005495442878657068,
ExtraTrees,momentum,0.0,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,15658.785382211077,5658.785382211077,56.58785382211078,24.37903128945662,518,285,233,55.01930501930502,10.924296104654594,48.50584119988419,35.04454660839447,10.924296104654601,1.693021736393671,-813.3411238124554,6.176410996701652,2.129701718030349,3.0460699130967783,3.947119338799765,6.957456369212078,8,5,518,2.0555555555555554,True,3.0533978167127604,0.002379188919288943,True,True,0.00031658250254458075,0.0014589896810581705,
ExtraTrees,momentum,0.05,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,16650.602712959055,6650.602712959055,66.50602712959055,28.151201564811345,386,219,167,56.73575129533679,17.229540707147823,57.220457381964344,35.21363744725228,17.229540707147827,2.130924585701375,-863.2147520141643,6.247532896263495,3.04151828725518,4.657583105079056,4.505970922001535,7.704459055456372,8,5,518,2.0555555555555554,True,3.7642964138423713,0.0001930667690934063,True,True,0.0006430310257698183,0.002049244070101937,
ExtraTrees,momentum,0.1,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,16830.333659110234,6830.333659110234,68.30333659110235,28.82230208636063,266,163,103,61.278195488721806,25.67794608688056,62.78553690158198,33.045717047064386,25.677946086880567,3.0067326403007697,-676.475919992401,4.842180470440214,4.198791261213162,6.935406704706382,5.952339501245464,10.096935393039505,8,5,518,2.0555555555555554,True,4.3138479410276975,2.266376957676689e-05,True,True,0.0010799736698618343,0.0028936360897430053,
ExtraTrees,momentum,0.15,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,16221.891057345032,6221.891057345032,62.21891057345032,26.535251036424135,167,106,61,63.47305389221557,37.25683267871278,73.64844214592948,25.9810460675982,37.25683267871278,4.9258701820340445,-413.940231742723,2.9767869608470185,5.592534837958577,10.755206824729783,8.914057803072936,15.030892337162664,9,4,518,2.0555555555555554,True,4.552675154446011,1.020188556676039e-05,True,True,0.0016621922476791771,0.004207854143771383,
ExtraTrees,momentum,0.2,518,60.231660231660236,2022-10-10,2025-10-05,10000.0,13255.356113043777,3255.3561130437774,32.55356113043778,14.69428069598877,96,62,34,64.58333333333334,33.9099595108727,62.01949528087417,17.348605716777026,33.90995951087271,6.518931584116189,-203.77884060591532,1.6454554905338814,5.758075398038417,16.191934145352388,8.930220708201041,15.974946679274023,7,5,518,2.0555555555555554,True,3.553961293006534,0.0005932287384393285,True,True,0.001311999300503813,0.004632750041245297,
GRU,kelly,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,12010.44681763159,2010.4468176315895,20.104468176315894,13.36545416008168,368,195,173,52.9891304347826,5.463170700085872,25.883112487149102,17.553526689956495,5.46317070008587,1.662036756257765,-286.6019117787109,2.699894502256886,2.0343908092216108,2.8433162217047956,4.950361634096916,7.01477113378044,10,6,368,1.4603174603174602,True,2.4584310028939296,0.01441572966688985,True,False,0.00010119419737695726,0.000910139239752421,
GRU,kelly,0.05,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,13276.185682034455,3276.1856820344547,32.76185682034455,21.416711942147003,298,164,134,55.033557046979865,10.993911684679382,39.4081317121991,23.781700886314894,10.993911684679384,2.028065528102043,-321.11077108278005,3.061361686615337,3.096191147165406,4.69425336474103,6.995812365387467,10.202665176839794,10,8,368,1.4603174603174602,True,3.3669419304584993,0.0008601893381011473,True,True,0.00040034387216933637,0.0015267106634220455,
GRU,kelly,0.1,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,12816.280924457027,2816.280924457027,28.16280924457027,18.520522117390016,248,146,102,58.87096774193549,11.3559714695848,36.82656343634504,25.10193467891515,11.355971469584805,2.099939014732215,-346.32676308790724,3.2521494783114093,3.4113382625430093,5.0353611844646835,5.694855737998333,8.131860498872788,9,6,368,1.4603174603174602,True,3.384155851162646,0.0008302390532751693,True,True,0.0004230214410841023,0.0016010561754379437,
GRU,kelly,0.15,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,12897.712574116624,2897.7125741166237,28.977125741166237,19.035683828144933,213,127,86,59.624413145539904,13.604284385524004,40.07630590134435,25.488119480861865,13.604284385523997,2.321962268831555,-356.31835801644047,3.367819139763321,3.777511411671311,5.333228370051554,5.65222864951195,8.13236957603774,9,6,368,1.4603174603174602,True,3.4729242944815173,0.0006239662851352892,True,True,0.0005224207127302999,0.0018939324700857298,
GRU,kelly,0.2,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,14935.932817405504,4935.9328174055045,49.359328174055044,31.61678683762217,180,108,72,60.0,27.42184898558618,67.40943989327269,32.5595373759436,27.421848985586173,3.105515863828476,-288.8667548976846,2.440074642525543,5.781794764441485,11.351556998874027,12.957303144176747,17.087230474665702,8,4,368,1.4603174603174602,True,4.886508445134783,2.269407763524375e-06,True,True,0.0013414888039615213,0.003158847316927323,
GRU,aggressive,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,19916.06687287647,9916.066872876469,99.16066872876469,60.283716992797885,368,195,173,52.9891304347826,26.945833893686036,125.0774870248156,83.6649889997837,26.945833893686014,1.6850930874288592,-1251.5881251722476,11.89650774812317,2.6616123750161047,4.4024718624216685,5.067345667244947,7.922787595569259,10,6,368,1.4603174603174602,True,3.2163880955249384,0.0014134440882454058,True,True,0.000754010637687324,0.003126483609546739,
GRU,aggressive,0.05,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,21586.793044103928,11586.793044103928,115.86793044103929,69.37379482440846,298,164,134,55.033557046979865,38.881855852697754,138.22487678967832,82.70213992092026,38.88185585269775,2.0455425323870333,-1317.2753752108583,9.933939909668773,3.6270726199707948,6.25896385839211,6.9835126299572705,8.796029487949102,10,8,368,1.4603174603174602,True,3.9442470792470194,9.993496896285317e-05,True,True,0.0013288801987309362,0.003975505273790412,
GRU,aggressive,0.1,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,22810.927774096457,12810.927774096457,128.10927774096456,75.89361033606924,248,146,102,58.87096774193549,51.65696683103416,147.9403240336571,86.16038759624972,51.65696683103414,2.4577154841404134,-1094.9421931313045,8.177752284141015,4.556490540309211,7.861875735606561,9.28049758651268,11.700095086718594,9,6,368,1.4603174603174602,True,4.520183264165599,9.589818072250106e-06,True,True,0.0019185296931371147,0.0048816058689384765,
GRU,aggressive,0.15,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,21241.300836224564,11241.300836224564,112.41300836224563,67.51277527851167,213,127,86,59.624413145539904,52.776060263965064,144.67583891072954,82.93640355160574,52.77606026396506,2.5760606298762645,-1063.6398599273452,8.177752284141027,4.731146632658632,7.904949154992659,8.25566401778127,10.56870963541403,9,6,368,1.4603174603174602,True,4.349666298968225,2.1180632901122285e-05,True,True,0.0019771960940838593,0.005254526916352934,
GRU,aggressive,0.2,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,21211.857972651782,11211.857972651782,112.11857972651782,67.35373961773428,180,108,72,60.0,62.28809984806558,150.1853395188416,69.5577596580985,62.28809984806555,3.2387185899256266,-512.0802419652537,3.6775646234424273,5.858063383978819,13.538021439512224,18.314767112015293,21.894728704280965,8,4,368,1.4603174603174602,True,4.9509671934390305,1.6982078250157214e-06,True,True,0.002556975198095371,0.005946005558121475,
GRU,neutral,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,12878.422319119169,2878.4223191191686,28.78422319119169,18.91374062558331,368,195,173,52.9891304347826,7.821799780215128,33.147596412647665,20.724618389289756,7.821799780215123,1.8028268115115371,-352.4658654701834,3.4634744739596863,3.006892572866432,5.5130203013331895,5.460915265230697,8.166527885698668,10,6,368,1.4603174603174602,True,3.633637101582618,0.0003192806351631373,True,True,0.0003185708188787398,0.001070079578258307,
GRU,neutral,0.05,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,13136.09943203865,3136.099432038651,31.36099432038651,20.537935539945252,298,164,134,55.033557046979865,10.523823597445116,35.99310073038313,20.647530505553643,10.523823597445114,2.1334879538485736,-335.8524822384261,3.047663094061996,3.8476516516461605,7.304350594104298,6.738912703297468,9.337728907456139,10,8,368,1.4603174603174602,True,4.184114954138287,3.7740096528560225e-05,True,True,0.0004888604764476391,0.0013571026315563174,
GRU,neutral,0.1,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,13327.151401289373,3327.151401289373,33.27151401289373,21.7356994131195,248,146,102,58.87096774193549,13.415933069715212,37.924033451591306,21.664289045519197,13.415933069715212,2.5056635976677253,-280.74746765295095,2.5418639114603243,4.668393861682716,8.866846336343693,8.551086985861545,11.851046882468296,9,6,368,1.4603174603174602,True,4.6311949113976665,5.882423601312623e-06,True,True,0.0006704600166996628,0.0016627637341495084,
GRU,neutral,0.15,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,13057.79642482649,3057.7964248264907,30.577964248264905,20.0454455835551,213,127,86,59.624413145539904,14.355851759748791,39.04603129951185,22.10522732804084,14.355851759748793,2.608478024408296,-278.46028421295887,2.5418639114603585,4.854386028956291,9.043333017271074,7.886120690087825,10.981086345828661,9,6,368,1.4603174603174602,True,4.462968694856954,1.3122225474632172e-05,True,True,0.0007044867554464051,0.0018191213214087678,
GRU,neutral,0.2,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,13045.88368057815,3045.8836805781502,30.4588368057815,19.970438409849066,180,108,72,60.0,16.921576003211968,40.81847580186955,18.92377369477442,16.921576003211964,3.2354917518228223,-133.18870945559502,1.1913142183049004,5.805145128547274,14.104944734253499,16.76336780254721,22.868933057675168,8,4,368,1.4603174603174602,True,4.90624310470825,2.0772173914754094e-06,True,True,0.0008885719644278105,0.002084249529059071,
GRU,conservative,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,11255.828044968059,1255.8280449680587,12.558280449680586,8.438221000058777,368,195,173,52.9891304347826,3.412576209152349,16.382476208309345,11.206675234984148,3.4125762091523475,1.647749800454043,-208.7476309874637,2.0695516510623726,2.661612375016092,4.402471862421644,4.077318387162333,6.016011003466081,10,6,368,1.4603174603174602,True,3.216388095524923,0.001413444088245479,True,True,0.00012566843961455242,0.0005210806015911215,
GRU,conservative,0.05,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,11401.292357721217,1401.2923577212168,14.012923577212169,9.395930081431224,298,164,134,55.033557046979865,4.7023233480577975,17.218004576105248,10.61537606537341,4.702323348057797,1.985118717437369,-179.2572046827263,1.708333342686846,3.6270726199707757,6.258963858392102,5.500056602918854,7.817216385815087,10,8,368,1.4603174603174602,True,3.9442470792469986,9.993496896286145e-05,True,True,0.00022148003312182055,0.0006625842122984002,
GRU,conservative,0.1,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,11502.921014797548,1502.9210147975482,15.029210147975483,10.062748830158652,248,146,102,58.87096774193549,6.06016538224814,17.756036519555792,10.680983500564766,6.060165382248144,2.379509644606974,-146.34405914996933,1.3927425954861508,4.556490540309253,7.861875735606631,7.225131810265449,10.269778107339475,9,6,368,1.4603174603174602,True,4.520183264165642,9.589818072248361e-06,True,True,0.0003197549488561904,0.0008136009781564164,
GRU,conservative,0.15,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,11364.301045860924,1364.3010458609242,13.643010458609242,9.152753427577576,213,127,86,59.624413145539904,6.405169229393982,18.018878891456087,10.745308992488424,6.405169229393984,2.476361979039911,-145.6289258285069,1.3927425954861505,4.731146632658662,7.904949154992701,6.571748043925314,9.368338316712777,9,6,368,1.4603174603174602,True,4.349666298968254,2.1180632901119788e-05,True,True,0.00032953268234731293,0.0008757544860588241,
GRU,conservative,0.2,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,11356.106818471368,1356.1068184713677,13.561068184713676,9.098851776700624,180,108,72,60.0,7.5339267692853875,18.381857643477296,8.737969542002478,7.533926769285387,3.155514142350409,-64.88940505240498,0.6135794065342446,5.858063383978837,13.538021439512258,14.829134876111274,20.898740208454207,8,4,368,1.4603174603174602,True,4.950967193439046,1.6982078250156021e-06,True,True,0.0004261625330158962,0.0009910009263535786,
GRU,ultra_aggressive,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,56278.72833642159,46278.72833642159,462.7872833642159,226.45453833056814,368,195,173,52.9891304347826,125.75741395766731,552.3699480967454,355.10642510083113,125.75741395766721,1.7533152917032453,-4561.273838017967,29.12009938502284,2.6616123750161043,4.402471862421668,7.776571615927901,10.146009641142554,10,6,368,1.4603174603174602,True,3.2163880955249384,0.0014134440882454058,True,True,0.002010695033832864,0.008337289625457971,
GRU,ultra_aggressive,0.05,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,71089.75058024646,61089.75058024646,610.8975058024646,283.09158561429626,298,164,134,55.033557046979865,204.9991630209613,697.6312592089462,397.92370097030374,204.99916302096128,2.1456810939759476,-5474.70333829755,24.884993350841984,3.6270726199707917,6.258963858392103,11.375996031950631,11.15854993509901,10,8,368,1.4603174603174602,True,3.944247079247016,9.99349689628545e-05,True,True,0.003543680529949159,0.010601347396774432,
GRU,ultra_aggressive,0.1,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,83200.36559672875,73200.36559672875,732.0036559672875,326.6637621907699,248,146,102,58.87096774193549,295.16276450293844,817.4621475946523,452.44223482441663,295.16276450293844,2.5861707591991028,-5822.532938181466,20.882254978968803,4.556490540309216,7.861875735606569,15.643126784907261,12.571910949050155,9,6,368,1.4603174603174602,True,4.520183264165604,9.589818072249895e-06,True,True,0.005116079181698981,0.01301761565050261,
GRU,ultra_aggressive,0.15,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,69314.99583144646,59314.99583144646,593.1499583144646,276.5163539429622,213,127,86,59.624413145539904,278.47415883308196,733.0270974886033,392.78425057681596,278.4741588330819,2.7559493611089776,-4105.5907538870815,20.882254978968817,4.731146632658628,7.904949154992659,13.241690335715688,14.447371739447812,9,6,368,1.4603174603174602,True,4.349666298968222,2.1180632901122644e-05,True,True,0.005272522917556949,0.014012071776941151,
GRU,ultra_aggressive,0.2,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,70182.22821320883,60182.22821320883,601.8222821320883,279.73588253156396,180,108,72,60.0,334.34571229560447,787.2609702943292,345.02717470248245,334.34571229560447,3.422604194755902,-2880.5308275119896,9.777770065248955,5.85806338397883,13.53802143951225,28.609374189087305,20.892756167858902,8,4,368,1.4603174603174602,True,4.950967193439039,1.6982078250156523e-06,True,True,0.006818600528254344,0.01585601482165729,
GRU,fixed_50,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,30670.31505070544,20670.31505070544,206.7031505070544,115.42504093243147,368,195,173,52.9891304347826,56.16933437691701,254.4617787497164,167.3394902051401,56.16933437691699,1.7140071344904864,-2276.7948959354635,19.159415615343313,2.6616123750161007,4.402471862421661,6.024455194760552,9.078689998649464,10,6,368,1.4603174603174602,True,3.216388095524934,0.0014134440882454277,True,True,0.0012566843961455349,0.0052108060159112264,
GRU,fixed_50,0.05,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,35242.23907937882,25242.23907937882,252.42239079378822,136.9297334845227,298,164,134,55.033557046979865,84.70550026637193,295.0786138783117,172.76607161689768,84.70550026637193,2.090346714142702,-2562.075962647499,16.147310733077532,3.627072619970791,6.258963858392103,8.480033347226305,9.8522602168653,10,8,368,1.4603174603174602,True,3.9442470792470146,9.993496896285506e-05,True,True,0.0022148003312182233,0.0066258421229840195,
GRU,fixed_50,0.1,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,38734.37352962771,28734.37352962771,287.3437352962771,152.7657814347432,248,146,102,58.87096774193549,115.86440939366014,326.6623350866347,185.8659548335387,115.86440939366018,2.515659738010727,-2163.9974724182266,13.395541412709292,4.556490540309217,7.861875735606571,11.404225982968,13.278376659801541,9,6,368,1.4603174603174602,True,4.520183264165604,9.589818072249895e-06,True,True,0.0031975494885618633,0.00813600978156413,
GRU,fixed_50,0.15,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,34460.32689228267,24460.32689228267,244.60326892282666,133.31731800684636,213,127,86,59.624413145539904,114.83721545672616,309.0714058439603,171.9969959290731,114.83721545672613,2.653647519759619,-2062.932878464224,13.39554141270928,4.731146632658628,7.904949154992662,9.95236503694871,11.85706386651439,9,6,368,1.4603174603174602,True,4.349666298968222,2.1180632901122644e-05,True,True,0.003295326823473093,0.00875754486058822,
GRU,fixed_50,0.2,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,34518.020212231335,24518.020212231335,245.18020212231332,133.58473642065732,180,108,72,60.0,136.21122340128517,325.2485549174445,147.34477387295382,136.21122340128514,3.3110969568342408,-1056.6354526150099,6.122819914156963,5.858063383978829,13.538021439512258,21.817518446326915,23.20385914702466,8,4,368,1.4603174603174602,True,4.9509671934390385,1.6982078250156553e-06,True,True,0.004261625330158964,0.009910009263535807,
GRU,fixed_01,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,10240.57112777298,240.57112777298062,2.405711277729806,1.6412079616937136,368,195,173,52.9891304347826,0.6537258906874956,3.156010593977096,2.166768428049337,0.6537258906874954,1.6417781132490656,-41.747846491889504,0.41675676497821385,2.661612375015903,4.402471862421341,3.938047560618503,5.762479935814586,10,6,368,1.4603174603174602,True,3.216388095524695,0.0014134440882465668,True,True,2.5133687922905928e-05,0.00010421612031821986,
GRU,fixed_01,0.05,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,10266.712017236283,266.7120172362829,2.667120172362829,1.8188084498394819,298,164,134,55.033557046979865,0.8950067692493014,3.293736049960802,2.0407514549050725,0.8950067692493013,1.9753212149115538,-34.671819352022794,0.3433842482047229,3.627072619970696,6.2589638583920095,5.296714859078577,7.6924725099758176,10,8,368,1.4603174603174602,True,3.944247079246913,9.993496896289538e-05,True,True,4.429600662436186e-05,0.00013251684245967716,
GRU,fixed_01,0.1,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,10284.84528466093,284.8452846609307,2.848452846609307,1.9419216442902565,248,146,102,58.87096774193549,1.1485696962134528,3.3783312226820237,2.043049743633717,1.1485696962134528,2.3668785298601343,-28.230235293454825,0.2795126028607167,4.556490540309182,7.861875735606393,6.947528034211506,10.09007830434102,9,6,368,1.4603174603174602,True,4.520183264165571,9.589818072251285e-06,True,True,6.395098977123562e-05,0.00016272019563127972,
GRU,fixed_01,0.15,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,10259.856294438727,259.85629443872676,2.5985629443872678,1.7722446600715314,213,127,86,59.624413145539904,1.2199826029987075,3.4469359334076928,2.0686577802796773,1.2199826029987073,2.4606499189278312,-28.202532423849334,0.279512602860717,4.7311466326586435,7.90494915499267,6.340482117561807,9.213934781934,9,6,368,1.4603174603174602,True,4.349666298968236,2.1180632901121333e-05,True,True,6.590653646946255e-05,0.0001751508972117656,
GRU,fixed_01,0.2,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,10258.216933292597,258.2169332925969,2.582169332925969,1.7611087331305564,180,108,72,60.0,1.4345385182921753,3.50644278410724,1.6733178804304225,1.4345385182921748,3.1432546306192175,-12.411802175138291,0.12273351866213064,5.858063383978977,13.53802143951223,14.349044599451751,20.80414509101857,8,4,368,1.4603174603174602,True,4.9509671934391655,1.6982078250146852e-06,True,True,8.52325066031825e-05,0.0001982001852707188,
GRU,volatility_scaled,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,volatility_scaled,0.05,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,volatility_scaled,0.1,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,volatility_scaled,0.15,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,volatility_scaled,0.2,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,inverse_volatility,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,inverse_volatility,0.05,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,inverse_volatility,0.1,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,inverse_volatility,0.15,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,inverse_volatility,0.2,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,0.0,-10000.0,-100.0,0.0,1,0,0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,368,1.4603174603174602,False,,,False,False,,,Insufficient trades: 1 < 30
GRU,trend_following,0.0,368,57.88043478260869,2022-11-09,2025-10-05,10000.0,17608.386409716022,7608.386409716022,76.08386409716023,47.32094003410361,368,195,173,52.9891304347826,20.67496306988051,77.21391431592976,43.05391261208254,20.674963069880494,2.0214893264438905,-734.6192128832517,6.9826510672454685,3.061424045402379,5.473347374433798,6.77693036332272,10.35691182082543,10,6,368,1.4603174603174602,True,3.6995348937414034,0.0002490505773324553,True,True,0.0007361297645288441,0.0024066315673433865,
