mean_annual_return,std_annual_return,mean_sharpe,std_sharpe,consistency_score,num_folds,model
28.359092151678755,12.511722540336434,7.220198385418215,5.446303284014222,69.38714670940774,5,AdaBoost
22.633737784208982,18.90508251945544,2.824663294236726,1.932891891407075,54.48815738807177,5,GradientBoosting
26.49752800111795,18.462183944436127,3.5329266506865302,1.703489385265913,58.93616051901375,5,VotingSoft
