date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Volume,SOL_Open,SOL_High,SOL_Low,SOL_Close,SOL_Volume,ADA_Open,ADA_High,ADA_Low,ADA_Close,ADA_Volume,DOGE_Open,DOGE_High,DOGE_Low,DOGE_Close,DOGE_Volume,AVAX_Open,AVAX_High,AVAX_Low,AVAX_Close,AVAX_Volume,DOT_Open,DOT_High,DOT_Low,DOT_Close,DOT_Volume
2025-05-26,152133000.0,153000000.0,151509000.0,152195000.0,987.97582253,3558000.0,3596000.0,3516000.0,3562000.0,24967.56152832,3270.0,3279.0,3197.0,3216.0,50439316.47662089,245150.0,248000.0,241350.0,243300.0,175942.01718738,1060.0,1076.0,1045.0,1057.0,14671061.78057248,313.9,319.0,309.9,314.3,210268525.63583586,32710.0,33270.0,31860.0,32080.0,165791.16225584,6316.0,6399.0,6160.0,6218.0,311288.77058445
2025-05-27,152197000.0,153218000.0,150001000.0,151323000.0,1629.83186829,3563000.0,3750000.0,3500000.0,3694000.0,65742.73168594,3217.0,3257.0,3160.0,3215.0,70913027.26343958,243250.0,248450.0,238600.0,245200.0,225327.53661312,1056.0,1074.0,1036.0,1053.0,18360635.48047329,314.4,321.5,306.1,313.6,264233845.28668353,32090.0,33070.0,31200.0,32410.0,250813.62416681,6218.0,6390.0,6086.0,6302.0,477335.71818448
2025-05-28,151323000.0,151608000.0,149520000.0,150280000.0,1140.46411905,3694000.0,3743000.0,3629000.0,3742000.0,48121.47030788,3215.0,3224.0,3117.0,3170.0,60311447.86257946,245200.0,246150.0,235900.0,240000.0,211956.35776042,1053.0,1057.0,1025.0,1041.0,16463410.89595188,313.7,316.0,303.5,308.0,216555054.52432027,32470.0,32970.0,31870.0,32900.0,170550.26793744,6302.0,6472.0,6180.0,6404.0,470290.67462051
2025-05-29,150280000.0,151291000.0,147160000.0,147370000.0,1717.72520344,3741000.0,3880000.0,3658000.0,3673000.0,76855.86903846,3170.0,3215.0,3127.0,3136.0,61855636.46751806,240000.0,243700.0,231850.0,232700.0,221339.69714153,1041.0,1064.0,1006.0,1009.0,19287945.14395931,308.0,316.8,299.2,300.5,290793113.92447174,32900.0,33860.0,30960.0,31050.0,270478.4002291,6404.0,6515.0,6055.0,6055.0,628756.68299791
2025-05-30,147370000.0,149000000.0,146300000.0,147044000.0,2171.38535825,3673000.0,3704000.0,3550000.0,3584000.0,60879.69990872,3136.0,3146.0,3015.0,3029.0,129411584.1879042,232700.0,233450.0,219950.0,221200.0,308048.20458745,1010.0,1016.0,962.0,975.0,28506969.73954282,300.5,301.9,270.0,274.3,601480749.9182329,31060.0,31180.0,28900.0,29090.0,295524.76440779,6055.0,6084.0,5679.0,5738.0,848361.25662509
2025-05-31,147044000.0,148700000.0,146042000.0,147932000.0,1097.54923406,3583000.0,3618000.0,3519000.0,3577000.0,30227.3916508,3029.0,3123.0,2953.0,3072.0,117692337.85925272,221200.0,223700.0,215650.0,221350.0,235482.18217527,976.0,984.0,931.0,970.0,22629557.30942266,274.5,276.7,263.5,272.3,440932777.8034819,29050.0,29890.0,28070.0,29420.0,236335.97135172,5737.0,5840.0,5533.0,5776.0,506169.26047983
2025-06-01,147932000.0,149502000.0,147000000.0,149100000.0,759.69668968,3577000.0,3598000.0,3502000.0,3581000.0,21542.46723257,3072.0,3091.0,3011.0,3073.0,46662489.86798693,221150.0,222900.0,213600.0,222400.0,162502.81911755,970.0,972.0,928.0,967.0,15796045.47461538,272.3,275.3,264.4,273.2,179669320.89692616,29420.0,29640.0,28610.0,29490.0,111200.8237923,5767.0,5802.0,5631.0,5742.0,287494.34099363
2025-06-02,149102000.0,149166000.0,146209000.0,148074000.0,1198.05720248,3582000.0,3662000.0,3483000.0,3647000.0,35487.43181135,3073.0,3087.0,3010.0,3073.0,52976344.58164807,222400.0,223400.0,213550.0,219450.0,168725.97161899,966.0,972.0,935.0,966.0,14596220.40564264,273.0,275.0,265.6,273.2,173210920.087101,29490.0,29830.0,28500.0,29630.0,129094.40501023,5741.0,5840.0,5561.0,5800.0,384889.14688459
2025-06-03,148070000.0,148900000.0,147022000.0,147322000.0,979.14377348,3647000.0,3707000.0,3603000.0,3624000.0,38778.9411032,3072.0,3178.0,3061.0,3133.0,65758829.6192518,219400.0,228350.0,215700.0,217100.0,214800.5284767,966.0,987.0,942.0,955.0,17518874.11577678,273.2,279.9,268.0,269.9,259542212.0480066,29630.0,30290.0,29220.0,29550.0,113122.04830867,5811.0,5896.0,5733.0,5779.0,335670.32663463
2025-06-04,147378000.0,147601000.0,145200000.0,145210000.0,1104.00724819,3621000.0,3717000.0,3606000.0,3622000.0,32518.23825679,3133.0,3159.0,3053.0,3056.0,52156762.63944656,217000.0,219650.0,212550.0,212900.0,162394.28228893,956.0,979.0,921.0,924.0,18028461.28857852,269.9,274.3,260.4,261.1,187657390.11976358,29550.0,30140.0,27870.0,27920.0,170845.59017793,5786.0,5870.0,5553.0,5558.0,286302.58464452
2025-06-05,145218000.0,146487000.0,140399000.0,141588000.0,2536.94255293,3621000.0,3650000.0,3350000.0,3373000.0,62094.05107909,3057.0,3079.0,2885.0,2924.0,106077077.77395298,212800.0,213450.0,198200.0,201350.0,318542.65102618,925.0,953.0,867.0,874.0,30229154.21237433,261.1,266.1,235.4,239.0,428934848.02324504,27890.0,28390.0,25760.0,26200.0,314461.55959881,5565.0,5634.0,5240.0,5327.0,747003.07382633
2025-06-06,141588000.0,146120000.0,140862000.0,145196000.0,1279.12726613,3372000.0,3509000.0,3321000.0,3444000.0,44634.60394987,2925.0,3039.0,2903.0,3005.0,57236400.8299796,201350.0,211850.0,200800.0,205650.0,189918.22544523,876.0,932.0,867.0,912.0,18537982.2878824,239.0,255.9,236.0,248.6,245505095.6109885,26200.0,27690.0,26000.0,27330.0,136527.31831517,5328.0,5535.0,5300.0,5413.0,420590.53736333
2025-06-07,145196000.0,146895000.0,144601000.0,146514000.0,603.1996993,3444000.0,3530000.0,3418000.0,3504000.0,17642.58302933,3005.0,3037.0,2989.0,3018.0,25262876.75385557,205650.0,211850.0,204400.0,208100.0,117627.69163735,912.0,930.0,903.0,921.0,8342529.51948356,248.9,261.8,247.3,256.8,167200394.89920905,27330.0,29300.0,27220.0,28680.0,146367.80506998,5412.0,5632.0,5381.0,5588.0,180726.43695902
2025-06-08,146540000.0,146796000.0,145196000.0,145799000.0,553.07283989,3503000.0,3509000.0,3446000.0,3462000.0,18830.18929292,3018.0,3163.0,3006.0,3121.0,80369879.44138956,208100.0,213900.0,204700.0,210200.0,128212.51011345,923.0,938.0,901.0,923.0,13439208.79653356,256.9,257.7,249.7,253.5,139708180.48847976,28670.0,29620.0,27840.0,29040.0,121817.65112317,5595.0,5674.0,5501.0,5553.0,218128.08080459
2025-06-09,145801000.0,150600000.0,144900000.0,150330000.0,1605.82129866,3462000.0,3671000.0,3412000.0,3655000.0,43166.60003909,3121.0,3176.0,3063.0,3164.0,73427495.69095223,210100.0,220400.0,206100.0,219750.0,194072.86941677,923.0,966.0,905.0,962.0,18298501.59600252,253.9,267.2,248.1,265.8,228492939.17601496,29030.0,30070.0,27850.0,29930.0,222306.78409608,5553.0,5680.0,5460.0,5663.0,353437.69047946
2025-06-10,150330000.0,150992000.0,149060000.0,150604000.0,1359.55145588,3655000.0,3862000.0,3646000.0,3848000.0,83653.54332485,3165.0,3176.0,3112.0,3154.0,71302726.33909702,219650.0,226800.0,215000.0,225800.0,315487.65642954,962.0,985.0,945.0,979.0,25582518.32591809,265.8,271.2,260.1,271.2,288445504.8651296,29930.0,30870.0,29500.0,30860.0,231790.86297227,5663.0,5902.0,5626.0,5862.0,585778.51257928
2025-06-11,150628000.0,151400000.0,148999000.0,149702000.0,1080.08422097,3847000.0,3953000.0,3786000.0,3820000.0,73476.35988792,3153.0,3208.0,3113.0,3130.0,78594292.62393661,225700.0,230700.0,219700.0,221950.0,315944.78409998,979.0,1003.0,953.0,964.0,20747168.67444683,271.2,283.8,263.8,266.0,345362670.81448525,30860.0,31240.0,29390.0,29730.0,207703.85521074,5869.0,5963.0,5719.0,5777.0,534774.97229524
2025-06-12,149710000.0,149840000.0,145801000.0,145801000.0,1570.65133602,3819000.0,3837000.0,3620000.0,3642000.0,57958.52256286,3130.0,3132.0,3002.0,3020.0,70794302.7475611,222050.0,222350.0,209850.0,210200.0,233075.97070874,963.0,966.0,908.0,913.0,16991537.08624568,266.1,267.0,248.6,250.0,246819308.27111506,29720.0,29770.0,27650.0,27980.0,188111.86504777,5773.0,5794.0,5396.0,5409.0,561777.74660233
2025-06-13,145811000.0,147340000.0,143000000.0,147266000.0,2195.12537289,3642000.0,3648000.0,3410000.0,3584000.0,106046.61593284,3022.0,3022.0,2903.0,2984.0,129252317.16792545,210200.0,210600.0,196400.0,206500.0,468028.85902536,912.0,913.0,861.0,891.0,28496519.44488584,249.9,250.5,237.0,250.5,371642329.9406959,27970.0,28020.0,25750.0,26980.0,383329.37040311,5409.0,5409.0,5102.0,5334.0,920766.5282928
2025-06-14,147265000.0,147526000.0,145082000.0,146401000.0,584.40012937,3583000.0,3584000.0,3463000.0,3515000.0,24507.54996395,2985.0,3019.0,2940.0,2973.0,49124815.51558072,206500.0,206750.0,197950.0,200900.0,138738.81722739,891.0,893.0,854.0,869.0,11175575.40240163,250.4,250.6,242.8,247.6,118854500.64429012,26980.0,27030.0,26020.0,26340.0,104035.06651396,5330.0,5340.0,5171.0,5257.0,183787.10151924
2025-06-15,146401000.0,147100000.0,145220000.0,145997000.0,576.27420172,3514000.0,3543000.0,3463000.0,3520000.0,23345.99917818,2974.0,3012.0,2973.0,2994.0,33687431.04468624,200900.0,212500.0,200250.0,211450.0,223472.04183449,868.0,881.0,861.0,876.0,8583804.77964549,247.7,248.3,238.4,242.8,151933460.10744667,26330.0,26770.0,26040.0,26420.0,165638.03114158,5249.0,5305.0,5196.0,5289.0,177238.67491617
2025-06-16,145998000.0,149303000.0,145250000.0,146673000.0,1408.77470368,3522000.0,3673000.0,3480000.0,3495000.0,57719.93636451,2996.0,3200.0,2974.0,3073.0,127776574.55612095,211400.0,217700.0,206750.0,206900.0,320184.99735501,876.0,903.0,863.0,866.0,22504704.18878785,242.8,248.5,237.0,237.8,255995961.63624832,26420.0,27420.0,26100.0,26110.0,226099.03950853,5288.0,5475.0,5238.0,5285.0,308361.89025572
2025-06-17,146661000.0,147957000.0,143900000.0,145456000.0,1403.18502313,3496000.0,3599000.0,3415000.0,3490000.0,50458.43391275,3077.0,3105.0,2985.0,3001.0,99224718.40311877,207050.0,212100.0,202700.0,205200.0,249016.16295075,867.0,883.0,834.0,848.0,22242681.10332176,237.8,242.1,227.8,235.5,264945346.8423039,26180.0,26770.0,25180.0,25880.0,219082.78247594,5289.0,5354.0,5096.0,5173.0,500422.23728071
2025-06-18,145456000.0,146128000.0,144150000.0,145380000.0,870.61801942,3490000.0,3527000.0,3430000.0,3498000.0,39623.49871762,3001.0,3024.0,2945.0,3005.0,77872410.43752995,205150.0,207150.0,200050.0,202850.0,192226.14050561,847.0,860.0,818.0,837.0,22975950.39147437,235.5,238.5,228.1,236.5,161117039.4295826,25880.0,26190.0,25110.0,25210.0,170964.88918817,5173.0,5235.0,4975.0,5025.0,764467.14025341
2025-06-19,145381000.0,146000000.0,144500000.0,144978000.0,700.77154255,3497000.0,3527000.0,3457000.0,3492000.0,21490.5816418,3005.0,3025.0,2981.0,2998.0,37684357.62823073,202850.0,205050.0,198700.0,203700.0,162732.21687221,838.0,850.0,820.0,834.0,13881947.52813725,236.5,238.4,233.0,236.7,81569217.20585573,25210.0,25490.0,24530.0,25000.0,211123.77955502,5024.0,5071.0,4860.0,4918.0,1165899.41725094
2025-06-20,144979000.0,146930000.0,143107000.0,143956000.0,1315.62127829,3493000.0,3548000.0,3322000.0,3358000.0,51279.93731536,2998.0,3007.0,2916.0,2953.0,67183936.57793874,203700.0,205050.0,190000.0,195250.0,321586.97571196,834.0,838.0,785.0,806.0,24285717.35169925,236.7,237.4,221.4,226.4,208453270.85622,25000.0,25440.0,23700.0,24220.0,245553.27538893,4920.0,4936.0,4650.0,4790.0,2393057.03941523
2025-06-21,143956000.0,144427000.0,141151000.0,142782000.0,1092.57854726,3357000.0,3404000.0,3112000.0,3212000.0,54301.06805478,2954.0,2981.0,2821.0,2884.0,79700892.97288305,195250.0,198050.0,184900.0,189350.0,258474.24445168,806.0,818.0,762.0,778.0,20046361.60879287,226.1,228.3,212.0,215.9,208710201.39622855,24220.0,24600.0,23020.0,23530.0,250681.55895609,4790.0,4875.0,4516.0,4653.0,898574.02005156
2025-06-22,142811000.0,144900000.0,137127000.0,140908000.0,3335.88004835,3213000.0,3246000.0,2956000.0,3110000.0,114601.50620576,2883.0,2925.0,2670.0,2816.0,217378709.08525777,189300.0,192850.0,176150.0,183900.0,585959.1343458,778.0,790.0,713.0,755.0,48710156.72987412,216.0,221.0,200.1,211.0,456852825.10544544,23530.0,23950.0,21840.0,23020.0,401918.47401099,4655.0,4712.0,4221.0,4406.0,1319300.24119296
2025-06-23,140908000.0,147101000.0,139698000.0,146182000.0,2422.95238077,3110000.0,3376000.0,3070000.0,3347000.0,83577.90694849,2816.0,3010.0,2750.0,2991.0,150435252.49302015,183900.0,203500.0,183250.0,200650.0,506386.38370008,755.0,813.0,742.0,809.0,46938622.32297433,211.2,229.4,208.3,227.3,394443619.47085917,23080.0,25230.0,22750.0,25050.0,296390.79347842,4398.0,4747.0,4363.0,4741.0,1050837.45053651
2025-06-24,146180000.0,146387000.0,144222000.0,145625000.0,1272.92112127,3348000.0,3413000.0,3275000.0,3362000.0,49807.6674652,2991.0,3055.0,2951.0,3005.0,98806045.32113485,200650.0,202450.0,196750.0,200250.0,306307.44323614,809.0,820.0,796.0,806.0,26114719.85710109,227.3,231.4,223.0,227.6,219416062.1087377,25090.0,25520.0,24680.0,25070.0,226849.63718032,4743.0,4840.0,4666.0,4730.0,737220.26274664
2025-06-25,145626000.0,148620000.0,145360000.0,147365000.0,1318.58944681,3362000.0,3389000.0,3300000.0,3321000.0,39041.59807298,3005.0,3062.0,2987.0,3000.0,65536621.35967085,200300.0,203350.0,195650.0,197250.0,227398.62685167,807.0,810.0,774.0,780.0,27711209.91506394,227.6,230.6,223.8,226.1,155842373.98459804,25040.0,25200.0,23960.0,24170.0,191023.05121838,4722.0,4748.0,4595.0,4611.0,586578.83937481
2025-06-26,147365000.0,148205000.0,146500000.0,146852000.0,950.33860524,3322000.0,3450000.0,3300000.0,3321000.0,48140.99995826,3000.0,3028.0,2877.0,2889.0,98725860.48124072,197250.0,202500.0,190750.0,191150.0,257061.42021866,779.0,796.0,755.0,762.0,19471767.76749628,226.2,230.2,217.0,219.9,171494050.49668983,24160.0,24690.0,23500.0,23680.0,146126.95367771,4609.0,4700.0,4489.0,4526.0,639866.76364151
2025-06-27,146868000.0,147628000.0,146000000.0,147058000.0,758.41022582,3320000.0,3378000.0,3271000.0,3325000.0,29152.49619118,2890.0,2958.0,2848.0,2942.0,83114512.3842346,191100.0,198500.0,188150.0,195200.0,202231.94638722,762.0,773.0,751.0,767.0,14309333.72185442,219.9,223.6,216.4,221.0,115600390.192998,23680.0,24390.0,23360.0,24100.0,93808.38770672,4537.0,4652.0,4496.0,4614.0,341101.69090935
2025-06-28,147001000.0,147479000.0,146799000.0,147174000.0,291.28203061,3327000.0,3353000.0,3310000.0,3340000.0,12097.6289359,2942.0,3023.0,2930.0,2995.0,64798805.61861533,195050.0,209050.0,194050.0,206500.0,204674.49048346,766.0,780.0,763.0,776.0,11131244.60022275,221.1,225.9,220.5,224.4,73278689.01923522,24140.0,24760.0,24040.0,24660.0,81535.55466707,4614.0,4699.0,4574.0,4677.0,315055.7581628
2025-06-29,147174000.0,148502000.0,147091000.0,147996000.0,650.95569906,3340000.0,3444000.0,3315000.0,3411000.0,24508.02634798,2995.0,3030.0,2985.0,3012.0,35271655.43765593,206500.0,211500.0,204800.0,209300.0,207283.8990646,775.0,800.0,762.0,789.0,17882146.93102673,224.4,232.2,222.8,231.3,105174421.47746824,24660.0,25820.0,24420.0,25560.0,126046.40263001,4671.0,4889.0,4637.0,4832.0,430615.88594569
2025-06-30,147996000.0,148480000.0,145740000.0,145759000.0,944.35761221,3411000.0,3445000.0,3332000.0,3377000.0,29625.23213664,3012.0,3080.0,2963.0,3035.0,67964430.03232409,209300.0,218700.0,203850.0,210600.0,332009.71888194,789.0,792.0,762.0,778.0,17968559.94092537,231.3,232.0,222.2,224.7,113377780.23013307,25600.0,25790.0,24080.0,24460.0,148595.59864245,4832.0,4860.0,4587.0,4627.0,427901.75111935
2025-07-01,145759000.0,146678000.0,144710000.0,145019000.0,915.58085007,3377000.0,3394000.0,3281000.0,3303000.0,25648.37288865,3035.0,3058.0,2957.0,2984.0,64434281.65974468,210650.0,211500.0,199500.0,201600.0,337161.3306327,777.0,783.0,739.0,745.0,27394686.02849835,224.7,225.7,215.4,216.9,135322884.9519412,24450.0,24530.0,23300.0,23490.0,169858.85325183,4628.0,4648.0,4475.0,4511.0,414575.63991099
2025-07-02,145019000.0,148930000.0,144265000.0,147372000.0,1356.69500727,3304000.0,3535000.0,3258000.0,3477000.0,44087.20920643,2984.0,3102.0,2961.0,3024.0,83499982.40571027,201800.0,208700.0,200000.0,206200.0,339282.82078505,744.0,814.0,738.0,791.0,32969249.13513687,216.8,234.7,215.0,228.5,179407284.1311293,23500.0,25530.0,23260.0,25050.0,204898.29799049,4505.0,4907.0,4450.0,4796.0,725198.83709499
2025-07-03,147372000.0,149755000.0,147364000.0,148737000.0,1182.41237517,3477000.0,3576000.0,3471000.0,3517000.0,33519.97559885,3024.0,3136.0,3015.0,3063.0,95870213.42968827,206150.0,211950.0,204400.0,206850.0,292666.64747187,790.0,829.0,790.0,814.0,26158707.66909011,228.6,237.8,227.0,233.2,184839200.79936475,25060.0,25980.0,24980.0,25210.0,182836.43029056,4797.0,4961.0,4767.0,4810.0,642124.13675603
2025-07-04,148737000.0,149360000.0,146929000.0,147797000.0,819.64407007,3518000.0,3542000.0,3390000.0,3429000.0,29822.03862684,3063.0,3088.0,3011.0,3035.0,51356872.67408708,206900.0,209600.0,199000.0,202250.0,248795.07288498,813.0,822.0,771.0,784.0,21121550.52672799,233.5,235.6,221.1,223.0,151763407.44390795,25170.0,25680.0,23990.0,24340.0,167595.92895189,4810.0,4855.0,4542.0,4595.0,571385.26388573
2025-07-05,147798000.0,148400000.0,147655000.0,148197000.0,289.92019607,3433000.0,3458000.0,3410000.0,3445000.0,10682.73914723,3035.0,3053.0,3020.0,3034.0,18540141.58778702,202250.0,203300.0,200000.0,202100.0,119450.55106405,783.0,798.0,779.0,788.0,8299511.54512628,222.9,225.7,222.0,225.0,66879681.44444344,24340.0,24630.0,24170.0,24510.0,87968.61601569,4595.0,4637.0,4539.0,4596.0,250384.59113038
2025-07-06,148197000.0,149100000.0,147411000.0,148500000.0,574.67732795,3445000.0,3538000.0,3422000.0,3501000.0,20764.72767841,3034.0,3120.0,3025.0,3089.0,60641409.47567678,202100.0,209150.0,200800.0,206600.0,179267.90990775,788.0,807.0,782.0,798.0,13939858.28903968,225.0,238.5,223.4,234.3,228362434.12329447,24550.0,25300.0,24270.0,24900.0,85048.54353063,4596.0,4687.0,4557.0,4614.0,240487.95796589
2025-07-07,148500000.0,149100000.0,147196000.0,148100000.0,832.29461691,3500000.0,3525000.0,3432000.0,3481000.0,25685.20338168,3089.0,3198.0,3075.0,3111.0,96778816.38427834,206500.0,209050.0,202500.0,203850.0,195181.82185487,798.0,809.0,786.0,794.0,16163000.63985358,234.2,240.9,227.2,229.9,246340909.84858954,24910.0,25300.0,24370.0,24660.0,119630.47106525,4616.0,4675.0,4557.0,4615.0,286070.01696473
2025-07-08,148100000.0,148890000.0,147100000.0,148302000.0,670.29249832,3481000.0,3575000.0,3456000.0,3557000.0,26039.74798854,3110.0,3156.0,3080.0,3143.0,51162736.70653979,203800.0,208300.0,202500.0,206600.0,167440.72680414,795.0,805.0,783.0,801.0,12058338.4271532,230.0,234.4,227.2,232.6,132550374.29317178,24640.0,25120.0,24200.0,24980.0,95567.53978902,4615.0,4730.0,4550.0,4697.0,409221.67057186
2025-07-09,148302000.0,151479000.0,148000000.0,150701000.0,1496.46774735,3557000.0,3780000.0,3536000.0,3751000.0,52891.1321597,3142.0,3287.0,3133.0,3259.0,120281818.91768362,206600.0,214300.0,205700.0,213000.0,311007.52213724,802.0,851.0,796.0,846.0,32316688.76931673,232.6,252.5,231.6,244.7,290178669.13027257,24980.0,26590.0,24710.0,26450.0,235997.93197085,4690.0,4952.0,4658.0,4911.0,733103.7596362
2025-07-10,150750000.0,156960000.0,150200000.0,156519000.0,2648.04060121,3751000.0,4029000.0,3729000.0,3983000.0,83555.03840207,3259.0,3450.0,3245.0,3432.0,153371933.36517656,213050.0,222850.0,211200.0,221600.0,538396.79136929,845.0,917.0,836.0,914.0,47007383.2664736,244.7,264.7,242.1,263.0,398567850.3470581,26440.0,28030.0,26250.0,27900.0,289411.26137396,4910.0,5248.0,4862.0,5230.0,980763.83842551
2025-07-11,156517000.0,160744000.0,155000000.0,158187000.0,3339.42695041,3982000.0,4108000.0,3904000.0,3981000.0,91579.98960883,3432.0,3989.0,3383.0,3674.0,513992304.0433329,221550.0,227600.0,213400.0,219250.0,971135.23662389,914.0,1045.0,899.0,956.0,101340795.06570783,263.0,286.9,257.4,270.5,825187657.1346399,27900.0,29040.0,27240.0,27860.0,402268.58948323,5236.0,5530.0,5133.0,5257.0,1660474.31622582
2025-07-12,158187000.0,159952000.0,157200000.0,159681000.0,1039.66662029,3981000.0,4030000.0,3937000.0,4001000.0,30051.39228611,3674.0,3850.0,3603.0,3720.0,245562540.65603888,219200.0,221400.0,215050.0,218400.0,354066.90849974,956.0,996.0,938.0,963.0,53019215.77394747,270.7,279.0,261.4,268.2,399113742.31445146,27830.0,28520.0,27380.0,28090.0,214883.04866132,5257.0,5488.0,5174.0,5291.0,832912.14885067
2025-07-13,159683000.0,161754000.0,159450000.0,161740000.0,1227.16949574,4001000.0,4077000.0,3993000.0,4036000.0,27051.21998627,3722.0,3899.0,3704.0,3846.0,174057701.4199993,218400.0,221550.0,217350.0,218800.0,324417.56223222,963.0,1020.0,959.0,1001.0,61722090.60823646,268.1,275.4,266.6,269.7,316409327.96166974,28100.0,29390.0,28100.0,28810.0,311721.91882582,5297.0,5494.0,5278.0,5411.0,918124.89990274
2025-07-14,161740000.0,166800000.0,161357000.0,163923000.0,3490.7303061,4038000.0,4176000.0,4027000.0,4123000.0,63449.4092868,3846.0,4099.0,3828.0,4043.0,364109826.53716195,218800.0,228500.0,218300.0,221950.0,619854.61556262,1001.0,1042.0,988.0,1006.0,76801520.37598693,269.7,286.0,266.7,270.2,745065404.2794346,28810.0,29990.0,28730.0,29090.0,428054.337064,5419.0,5700.0,5340.0,5411.0,1616506.79951737
2025-07-15,163923000.0,164010000.0,158658000.0,160811000.0,3179.44960753,4123000.0,4293000.0,3998000.0,4289000.0,82456.44465665,4040.0,4045.0,3827.0,3982.0,287400268.881124,221900.0,224350.0,215850.0,224150.0,510538.99498819,1004.0,1022.0,970.0,1020.0,59738382.36887434,270.1,272.2,257.2,271.9,536069775.39312315,29090.0,30790.0,27800.0,30730.0,419727.15820088,5409.0,5595.0,5189.0,5575.0,1237517.10890467
2025-07-16,160811000.0,163210000.0,160175000.0,161250000.0,1841.21876947,4289000.0,4649000.0,4247000.0,4581000.0,101462.90989585,3983.0,4200.0,3938.0,4125.0,217564921.97983855,224100.0,238900.0,221200.0,235950.0,658920.34768162,1019.0,1063.0,1002.0,1039.0,57231921.22876354,271.9,298.9,268.1,289.0,758915996.7275707,30730.0,31250.0,29700.0,30790.0,545399.83352566,5575.0,5790.0,5488.0,5652.0,1113381.26015629
2025-07-17,161246000.0,163955000.0,160002000.0,162232000.0,2240.66691129,4580000.0,4778000.0,4523000.0,4728000.0,125862.09864227,4125.0,4805.0,4092.0,4741.0,551062939.038636,235950.0,242800.0,231000.0,239750.0,998013.53412502,1039.0,1139.0,1014.0,1118.0,142157521.26673064,288.9,302.9,283.2,296.9,1172632875.6982458,30790.0,33020.0,30150.0,32570.0,646568.69783998,5657.0,5850.0,5559.0,5801.0,1541889.41418985
2025-07-18,162232000.0,164446000.0,159301000.0,161100000.0,2771.33021866,4728000.0,4997000.0,4715000.0,4847000.0,140714.96074459,4741.0,4972.0,4561.0,4662.0,567412036.4621167,239600.0,250900.0,237500.0,242350.0,1286620.41101852,1117.0,1220.0,1091.0,1116.0,138800570.49153695,296.9,345.1,294.8,322.5,3136220677.166097,32580.0,34000.0,31610.0,32120.0,789285.55211061,5800.0,6283.0,5678.0,5781.0,2503974.19036166
2025-07-19,161098000.0,162470000.0,160788000.0,161428000.0,842.3510109,4846000.0,4940000.0,4793000.0,4917000.0,39792.17579076,4661.0,4769.0,4605.0,4690.0,168848490.07846758,242350.0,244200.0,238000.0,242500.0,476587.46521774,1116.0,1147.0,1096.0,1137.0,44651731.76613785,322.5,352.7,322.2,331.0,1861242765.1536682,32140.0,34530.0,31470.0,33560.0,391058.54756701,5778.0,6109.0,5655.0,6047.0,1352148.16142642
2025-07-20,161428000.0,162000000.0,159726000.0,160072000.0,1429.7828596,4918000.0,5191000.0,4898000.0,5124000.0,85427.71218161,4691.0,4828.0,4655.0,4716.0,207723648.15877932,242550.0,249700.0,241500.0,247750.0,689915.57617153,1136.0,1195.0,1127.0,1171.0,55829336.69978022,331.0,378.0,328.3,374.2,1984710770.0187535,33570.0,34690.0,33320.0,34190.0,372459.25946138,6047.0,6229.0,5962.0,6119.0,1809713.05942421
2025-07-21,160072000.0,162300000.0,159350000.0,160096000.0,1982.32577051,5127000.0,5214000.0,5051000.0,5130000.0,74152.21009852,4716.0,4935.0,4658.0,4842.0,215721623.16699564,247800.0,271500.0,244100.0,267050.0,1646482.91081189,1170.0,1265.0,1149.0,1214.0,81480923.85109656,374.0,390.1,362.3,370.5,2059255520.2180758,34190.0,35870.0,33620.0,34720.0,472008.51677471,6119.0,6321.0,6005.0,6131.0,1640762.14483795
2025-07-22,160094000.0,162990000.0,158750000.0,162321000.0,2730.46451082,5130000.0,5180000.0,4940000.0,5078000.0,95383.74702664,4842.0,4878.0,4665.0,4808.0,204275959.61402813,267050.0,279650.0,263950.0,278800.0,2371051.08807398,1214.0,1239.0,1164.0,1225.0,76499310.26337945,370.2,375.6,351.5,366.9,1228826017.1905951,34720.0,35550.0,33640.0,35050.0,738454.98888447,6139.0,6196.0,5852.0,6169.0,1805362.35497856
2025-07-23,162321000.0,162848000.0,159192000.0,161990000.0,2098.23989394,5078000.0,5125000.0,4801000.0,4951000.0,93328.53889487,4807.0,4810.0,4150.0,4344.0,450344936.2471418,278800.0,278950.0,250350.0,258450.0,1537337.05859672,1225.0,1226.0,1071.0,1111.0,85355122.4309021,366.9,367.0,315.0,328.5,1401713526.7135918,35050.0,35400.0,31530.0,32700.0,582089.56158443,6164.0,6170.0,5459.0,5618.0,2022178.40022415
2025-07-24,162000000.0,162888000.0,159000000.0,160928000.0,2151.53591644,4952000.0,5128000.0,4745000.0,5041000.0,99291.99486731,4344.0,4442.0,4010.0,4277.0,463337508.40641624,258500.0,261500.0,242500.0,248950.0,1204293.02297529,1114.0,1137.0,1030.0,1094.0,69370669.94375066,328.5,335.9,300.8,316.1,1290614615.3949218,32650.0,33270.0,30520.0,32180.0,382291.56961773,5615.0,5727.0,5280.0,5436.0,1548561.08125586
