date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Volume,SOL_Open,SOL_High,SOL_Low,SOL_Close,SOL_Volume,ADA_Open,ADA_High,ADA_Low,ADA_Close,ADA_Volume,DOGE_Open,DOGE_High,DOGE_Low,DOGE_Close,DOGE_Volume,AVAX_Open,AVAX_High,AVAX_Low,AVAX_Close,AVAX_Volume,DOT_Open,DOT_High,DOT_Low,DOT_Close,DOT_Volume,fg_fear_greed,usdt_totalCirculating,usdt_totalCirculatingUSD,usdt_totalMintedUSD,usdt_totalUnreleased,usdt_totalBridgedToUSD,aave_aave_eth_tvl,lido_lido_eth_tvl,makerdao_makerdao_eth_tvl,uniswap_uniswap_eth_tvl,curve_curve-dex_eth_tvl,chain_eth_chain_tvl,funding_fundingRate,l2_arbitrum_tvl,l2_optimism_tvl,l2_base_tvl,l2_zksync era_tvl,sp500_SP500,vix_VIX,gold_GOLD,dxy_DXY
2020-10-18,13078000.0,13208000.0,13050000.0,13207000.0,1089.07241064,423950.0,434550.0,422950.0,433850.0,14585.77125494,278.0,279.0,276.0,278.0,21521371.34807842,0.0,0.0,0.0,0.0,0.0,122.0,124.0,121.0,124.0,13847538.29860369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4565.0,4740.0,4545.0,4705.0,126974.92368154,55.0,10333575611.0,10346221126.0,10312030142.0,34819769.0,0.0,979587065.0,0.0,1645019774,2935360806,1301287422.0,10245692314,0.0001,0.0,0.0,0.0,0.0,3483.81005859375,27.40999984741211,1900.800048828125,93.68000030517578
2020-10-19,13207000.0,13480000.0,13095000.0,13415000.0,2364.3907116,433900.0,438500.0,428000.0,433050.0,34303.59100981,278.0,285.0,275.0,281.0,46308645.46296362,0.0,0.0,0.0,0.0,0.0,124.0,127.0,121.0,125.0,27856807.16175333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4705.0,4720.0,4520.0,4555.0,172107.6406309,55.0,10333620714.0,10346266284.0,10315534425.0,31319769.0,0.0,989796758.0,0.0,1659523568,2993604412,1299910816.0,10336557984,0.0001,0.0,0.0,0.0,0.0,3426.919921875,29.18000030517578,1906.4000244140625,93.43000030517578
2020-10-20,13420000.0,13746000.0,13339000.0,13646000.0,3296.40571857,433050.0,433500.0,420000.0,421850.0,37880.26040459,281.0,285.0,277.0,279.0,45155194.86544992,0.0,0.0,0.0,0.0,0.0,124.0,125.0,116.0,118.0,50805384.45683035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.0,4770.0,4425.0,4475.0,295408.59529929,56.0,10334141670.0,10346787878.0,10316259822.0,30595258.0,0.0,968794272.0,0.0,1678472433,3011179267,1280991264.0,10341712252,0.0001975666666666,0.0,0.0,0.0,0.0,3443.1201171875,29.350000381469727,1910.4000244140625,93.06999969482422
2020-10-21,13645000.0,14812000.0,13615000.0,14423000.0,6403.53223854,422400.0,449950.0,421700.0,441000.0,70749.75901015,278.0,288.0,278.0,283.0,68397776.55299205,0.0,0.0,0.0,0.0,0.0,118.0,122.0,116.0,120.0,55925496.56535581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4465.0,4755.0,4465.0,4650.0,115366.27088165,61.0,10334178711.0,10346824965.0,10316259822.0,30595258.0,0.0,899280626.0,0.0,1671221421,2928791695,1278365920.0,10070263544,0.0003090333333333,0.0,0.0,0.0,0.0,3435.56005859375,28.649999618530277,1924.5999755859373,92.61000061035156
2020-10-22,14420000.0,14769000.0,14320000.0,14558000.0,4262.74670726,441000.0,471000.0,440650.0,465000.0,72884.72145762,283.0,296.0,283.0,289.0,87672144.58178613,0.0,0.0,0.0,0.0,0.0,120.0,127.0,119.0,125.0,57381003.27183967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,4865.0,4635.0,4790.0,110909.32717239,73.0,10334171219.0,10346817463.0,10323054340.0,23809044.0,0.0,932239515.0,0.0,1738586183,2974468578,1179555294.0,10149358167,0.0007019,0.0,0.0,0.0,0.0,3453.489990234375,28.11000061035156,1901.0999755859373,92.9499969482422
2020-10-23,14558000.0,14623000.0,14340000.0,14584000.0,2925.46548654,465000.0,470700.0,456150.0,461750.0,50816.78486966,289.0,292.0,284.0,287.0,57218692.94375582,0.0,0.0,0.0,0.0,0.0,125.0,126.0,119.0,122.0,36548282.80585945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,5045.0,4710.0,4810.0,145412.7222929,74.0,10483920641.0,10496750138.0,10392636889.0,104311542.0,0.0,1022962269.0,0.0,1780297496,2961467703,1153243209.0,10282456923,0.00037011,0.0,0.0,0.0,0.0,3465.389892578125,27.549999237060547,1902.0,92.7699966430664
2020-10-24,14579000.0,14800000.0,14514000.0,14760000.0,1868.37910888,461400.0,469000.0,459300.0,464100.0,24720.25425069,287.0,290.0,285.0,289.0,27425851.06008247,0.0,0.0,0.0,0.0,0.0,122.0,124.0,121.0,122.0,15910440.49928429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4810.0,4985.0,4780.0,4920.0,82580.34197087,73.0,10483962544.0,10496792092.0,10405752920.0,91211542.0,0.0,1128877665.0,0.0,1812736905,2853540026,1141590533.0,10439441566,0.0004275333333333,0.0,0.0,0.0,0.0,3465.389892578125,27.549999237060547,1902.0,92.7699966430664
2020-10-25,14760000.0,15000000.0,14556000.0,14690000.0,2314.36946658,464000.0,470000.0,456650.0,457500.0,28479.52945232,288.0,290.0,284.0,286.0,33534922.90513634,0.0,0.0,0.0,0.0,0.0,122.0,123.0,119.0,121.0,19495142.64635715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4920.0,5010.0,4780.0,4875.0,83459.94874323,76.0,10483983812.0,10496813387.0,10405752920.0,91211542.0,0.0,1138364481.0,0.0,1805740479,2941537194,1143114684.0,10558033790,0.0001993166666666,0.0,0.0,0.0,0.0,3465.389892578125,27.549999237060547,1902.0,92.7699966430664
2020-10-26,14687000.0,14920000.0,14358000.0,14764000.0,3031.75880427,457300.0,461900.0,435000.0,444400.0,44204.65750833,285.0,291.0,277.0,282.0,57224509.58134078,0.0,0.0,0.0,0.0,0.0,121.0,122.0,112.0,117.0,42883421.20668468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4875.0,5360.0,4830.0,5335.0,427356.90323053,75.0,10483990148.0,10496819730.0,10406176906.0,90788074.0,0.0,1119064416.0,0.0,1787157828,2983072078,1136381812.0,11587352186,0.0001377666666666,0.0,0.0,0.0,0.0,3400.969970703125,32.459999084472656,1902.699951171875,93.0500030517578
2020-10-27,14772000.0,15457000.0,14683000.0,15312000.0,3964.12531994,444300.0,459950.0,439900.0,452350.0,39678.03785732,281.0,285.0,279.0,284.0,43890996.77316761,0.0,0.0,0.0,0.0,0.0,117.0,119.0,114.0,116.0,34426902.00219449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5320.0,5605.0,5205.0,5245.0,418678.66479142,61.0,10634193262.0,10647206652.0,10531329872.0,115788074.0,0.0,1004721877.0,0.0,1781335247,3002397407,840535769.0,10675133002,0.00012803,0.0,0.0,0.0,0.0,3390.679931640625,33.349998474121094,1908.800048828125,92.94000244140624
2020-10-28,15300000.0,15557000.0,14635000.0,15060000.0,5752.66984652,452450.0,459900.0,431100.0,441050.0,51393.05160197,283.0,288.0,277.0,280.0,71188579.36025374,0.0,0.0,0.0,0.0,0.0,115.0,116.0,108.0,112.0,70885558.17031965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5245.0,5380.0,4785.0,4955.0,181111.64221622,70.0,10634152458.0,10647165798.0,10618436337.0,28788074.0,0.0,986776251.0,0.0,1785787238,3057525170,919426180.0,10692577173,0.0001175099999999,0.0,0.0,0.0,0.0,3271.030029296875,40.27999877929688,1876.199951171875,93.41000366210938
2020-10-29,15060000.0,15379000.0,14703000.0,15207000.0,3516.50474491,441100.0,445650.0,431500.0,438000.0,38279.08393979,279.0,280.0,272.0,274.0,46825111.068214,0.0,0.0,0.0,0.0,0.0,112.0,114.0,107.0,108.0,32663342.62168976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4965.0,4975.0,4385.0,4575.0,114404.81770597,67.0,10784153667.0,10797350568.0,10721562380.0,75788075.0,0.0,1002413791.0,0.0,1737191736,2975000969,945772662.0,10493123590,0.0001,0.0,0.0,0.0,0.0,3310.110107421875,37.59000015258789,1865.5999755859373,93.95999908447266
2020-10-30,15207000.0,15460000.0,14899000.0,15340000.0,3753.48812746,438000.0,443450.0,425200.0,433800.0,45020.56365301,275.0,276.0,263.0,270.0,62823421.0284382,0.0,0.0,0.0,0.0,0.0,108.0,109.0,102.0,105.0,60352635.52413028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4595.0,4715.0,4460.0,4635.0,118731.49642624,74.0,10784154049.0,10797350951.0,10731874984.0,65488075.0,0.0,959599065.0,0.0,1729212154,2941984807,963440330.0,10523832940,0.0001,0.0,0.0,0.0,0.0,3269.9599609375,38.02000045776367,1877.4000244140625,94.04000091552734
2020-10-31,15340000.0,15800000.0,15205000.0,15606000.0,4066.29244901,433600.0,444300.0,430850.0,437700.0,34722.10451457,270.0,276.0,269.0,272.0,28300885.24070128,0.0,0.0,0.0,0.0,0.0,106.0,108.0,104.0,106.0,26580192.85876382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4625.0,4835.0,4615.0,4745.0,60463.06004601,73.0,10934154066.0,10947534527.0,10821234203.0,126238074.0,0.0,963701873.0,0.0,1684870911,2924666497,962660806.0,11014368898,0.0001,0.0,0.0,0.0,0.0,3269.9599609375,38.02000045776367,1877.4000244140625,94.04000091552734
2020-11-01,15606000.0,15710000.0,15461000.0,15574000.0,1806.62122615,437350.0,448700.0,436000.0,448700.0,25586.28946828,271.0,273.0,269.0,271.0,21746789.98560572,0.0,0.0,0.0,0.0,0.0,105.0,112.0,105.0,111.0,21057502.23859336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4745.0,4790.0,4660.0,4760.0,55328.44596188,72.0,10928578578.0,10941952216.0,10821526092.0,120369844.0,0.0,987058133.0,0.0,1725290173,2993884067,972692627.0,11228748451,0.0001,0.0,0.0,0.0,0.0,3269.9599609375,38.02000045776367,1877.4000244140625,94.04000091552734
2020-11-02,15574000.0,15641000.0,15011000.0,15397000.0,3643.76554264,448700.0,457250.0,430500.0,435400.0,55771.71996633,272.0,276.0,265.0,267.0,47272754.00046283,0.0,0.0,0.0,0.0,0.0,112.0,114.0,104.0,106.0,46202106.92572306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4780.0,4830.0,4520.0,4575.0,96897.29729049,71.0,10928579122.0,10941952761.0,10821526092.0,120369844.0,0.0,977491481.0,0.0,1722800393,3019263836,982733404.0,11267577820,0.0001669833333333,0.0,0.0,0.0,0.0,3310.239990234375,37.130001068115234,1890.4000244140625,94.0500030517578
2020-11-03,15396000.0,15900000.0,15150000.0,15881000.0,3888.00412551,435450.0,441150.0,423550.0,438750.0,43424.49131057,267.0,277.0,260.0,271.0,84141545.54905055,0.0,0.0,0.0,0.0,0.0,105.0,107.0,100.0,107.0,53151359.56712041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4575.0,4625.0,4435.0,4565.0,107756.19707217,71.0,10928580053.0,10941953693.0,10921648465.0,20369844.0,0.0,978924578.0,0.0,1718920903,2897434559,988442749.0,10933549697,0.0001,0.0,0.0,0.0,0.0,3369.159912109375,35.54999923706055,1908.5,93.5500030517578
2020-11-04,15881000.0,16020000.0,15431000.0,15959000.0,4673.77532383,438800.0,459800.0,430200.0,453950.0,61754.02733523,272.0,273.0,264.0,268.0,49200984.69095993,0.0,0.0,0.0,0.0,0.0,106.0,109.0,104.0,107.0,36787195.38001747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4570.0,4680.0,4420.0,4615.0,61658.11001023,74.0,11078594969.0,11092152187.0,11031783075.0,60369844.0,0.0,963913158.0,0.0,1710854542,2872741684,1008334027.0,10909828938,0.0001,0.0,0.0,0.0,0.0,3443.43994140625,29.56999969482422,1894.5999755859373,93.41000366210938
2020-11-05,15959000.0,17540000.0,15900000.0,17352000.0,9583.12761365,453800.0,469800.0,447550.0,464900.0,109855.57551841,269.0,276.0,267.0,274.0,71948710.13819855,0.0,0.0,0.0,0.0,0.0,108.0,110.0,103.0,109.0,44434885.26907533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4635.0,4810.0,4510.0,4690.0,120770.60276573,72.0,11078595001.0,11092152219.0,11032308193.0,59845368.0,0.0,944673839.0,0.0,1705202501,2950119010,1016191833.0,11022494294,0.00073024,0.0,0.0,0.0,0.0,3510.449951171875,27.57999992370605,1945.300048828125,92.52999877929688
2020-11-06,17352000.0,17789000.0,17060000.0,17397000.0,7786.57496665,464850.0,511000.0,461200.0,508200.0,171954.95230141,273.0,291.0,272.0,289.0,111382986.883304,0.0,0.0,0.0,0.0,0.0,109.0,123.0,107.0,122.0,84072852.1402731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4710.0,5185.0,4660.0,5140.0,302022.19487257,90.0,11078594601.0,11092151819.0,11088792838.0,3429761.0,0.0,912300161.0,0.0,1775036183,2981777547,1041398391.0,11248388858,0.00061617,0.0,0.0,0.0,0.0,3509.43994140625,24.86000061035156,1950.300048828125,92.2300033569336
2020-11-07,17397000.0,17613000.0,16252000.0,16647000.0,5131.6042485,508900.0,523000.0,481300.0,489050.0,113979.13323986,289.0,299.0,277.0,280.0,129278774.02733532,0.0,0.0,0.0,0.0,0.0,122.0,127.0,112.0,114.0,120019443.0243548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5110.0,5460.0,4630.0,4760.0,306669.34282223,88.0,11226948975.0,11240687739.0,11152268207.0,88443217.0,0.0,1035343052.0,0.0,1881854085,3104541139,1028820973.0,11866602761,0.00070002,0.0,0.0,0.0,0.0,3509.43994140625,24.86000061035156,1950.300048828125,92.2300033569336
2020-11-08,16650000.0,17388000.0,16520000.0,17297000.0,3402.96894151,489050.0,511900.0,485450.0,507200.0,58196.72013607,280.0,287.0,278.0,284.0,56956900.93826745,0.0,0.0,0.0,0.0,0.0,114.0,121.0,112.0,119.0,54971228.97411263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4760.0,4940.0,4650.0,4880.0,110879.57895358,82.0,11226937071.0,11240675820.0,11157274325.0,83443217.0,0.0,1122926208.0,0.0,1889865057,3023507629,1018210974.0,11853394091,0.0003819833333333,0.0,0.0,0.0,0.0,3509.43994140625,24.86000061035156,1950.300048828125,92.2300033569336
2020-11-09,17276000.0,17550000.0,16695000.0,17106000.0,5112.23251786,507100.0,514800.0,489000.0,495800.0,81910.59054066,284.0,286.0,276.0,279.0,66529587.65482037,0.0,0.0,0.0,0.0,0.0,119.0,121.0,114.0,118.0,61485228.41186116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4895.0,4960.0,4740.0,4840.0,138001.47189158,90.0,11226929052.0,11240667792.0,11157274325.0,83443217.0,0.0,1105354864.0,0.0,1847872093,3115639596,1042172150.0,12101614276,0.0003483033333333,0.0,0.0,0.0,0.0,3550.5,25.75,1853.199951171875,92.7300033569336
2020-11-10,17106000.0,17190000.0,16872000.0,17035000.0,2656.01996837,495800.0,504900.0,490400.0,501400.0,62468.21322879,279.0,295.0,277.0,283.0,114930766.84869638,0.0,0.0,0.0,0.0,0.0,118.0,121.0,116.0,118.0,50259560.34080474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4840.0,4995.0,4780.0,4920.0,97571.25728204,90.0,11226927055.0,11240665792.0,11202830005.0,37943217.0,0.0,1175271700.0,0.0,1886405976,3220471338,1081740254.0,12449105249,0.00028942,0.0,0.0,0.0,0.0,3545.530029296875,24.799999237060547,1875.4000244140625,92.75
2020-11-11,17035000.0,17600000.0,17009000.0,17439000.0,3969.12107234,501700.0,523800.0,500600.0,514800.0,74124.80538151,283.0,288.0,281.0,285.0,71337744.89262849,0.0,0.0,0.0,0.0,0.0,118.0,121.0,117.0,118.0,32666812.04782971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4925.0,5145.0,4900.0,4940.0,120558.02412847,86.0,11096921549.0,11110501194.0,11110501194.0,130159181.0,0.0,1190225583.0,0.0,1852802857,3251555265,1098766965.0,12526433242,0.00034219,0.0,0.0,0.0,0.0,3572.659912109375,23.450000762939453,1860.699951171875,93.04000091552734
2020-11-12,17439000.0,17979000.0,17200000.0,17954000.0,5384.62747384,514600.0,517900.0,502000.0,510000.0,55572.65121416,285.0,286.0,280.0,282.0,49222596.83624766,0.0,0.0,0.0,0.0,0.0,118.0,118.0,114.0,116.0,22368379.33521994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4940.0,4940.0,4780.0,4850.0,114293.54350795,87.0,11246922116.0,11260685321.0,11260685321.0,130158614.0,0.0,1208109860.0,0.0,1958847150,3329435760,1136301029.0,13016863352,0.0001973033333333,0.0,0.0,0.0,0.0,3537.010009765625,25.350000381469727,1872.5999755859373,92.95999908447266
2020-11-13,17952000.0,18225000.0,17640000.0,17988000.0,4395.69660087,510000.0,525800.0,508200.0,525000.0,64318.47231603,282.0,293.0,281.0,293.0,70907640.69432221,0.0,0.0,0.0,0.0,0.0,116.0,119.0,115.0,117.0,30025098.31607186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.0,5045.0,4825.0,5020.0,80572.29711729,89.0,11246921856.0,11260685061.0,11260685061.0,130158873.0,0.0,1192418454.0,0.0,1974962549,3295214748,1148177967.0,12888818982,0.0002367733333333,0.0,0.0,0.0,0.0,3585.14990234375,23.100000381469727,1885.699951171875,92.76000213623048
2020-11-14,17988000.0,18000000.0,17455000.0,17796000.0,2786.76875718,525000.0,526100.0,504000.0,510500.0,44940.00880697,292.0,305.0,290.0,297.0,144260259.05044514,0.0,0.0,0.0,0.0,0.0,117.0,118.0,113.0,116.0,25877190.11927969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005.0,5015.0,4820.0,4960.0,66635.74432687,90.0,11242056800.0,11255814051.0,11255814051.0,130156762.0,0.0,1219847058.0,0.0,2011746455,3377719290,1157150228.0,13175198336,0.0002687933333333,0.0,0.0,0.0,0.0,3585.14990234375,23.100000381469727,1885.699951171875,92.76000213623048
2020-11-15,17796000.0,17831000.0,17545000.0,17670000.0,1842.97832877,510700.0,513100.0,489500.0,497000.0,39905.71767772,297.0,307.0,294.0,299.0,103642661.4714493,0.0,0.0,0.0,0.0,0.0,116.0,116.0,109.0,112.0,28453089.62297296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4960.0,4960.0,4790.0,4860.0,46371.60964391,86.0,11242058442.0,11255815695.0,11255815695.0,130155120.0,0.0,1189636578.0,0.0,1991331147,3324409778,1167600457.0,12980107570,0.0001,0.0,0.0,0.0,0.0,3585.14990234375,23.100000381469727,1885.699951171875,92.76000213623048
2020-11-16,17670000.0,18450000.0,17555000.0,18275000.0,4191.31590965,496750.0,510100.0,493000.0,503200.0,59344.19764229,299.0,317.0,295.0,314.0,135235846.3300969,0.0,0.0,0.0,0.0,0.0,111.0,116.0,110.0,114.0,30738546.63114846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4850.0,5045.0,4775.0,4905.0,113914.54891412,90.0,11242075993.0,11255833268.0,11255833268.0,130137568.0,0.0,1218192930.0,0.0,1996618460,3216900192,1180172482.0,12961978153,0.0001,0.0,0.0,0.0,0.0,3626.909912109375,22.450000762939453,1887.300048828125,92.56999969482422
2020-11-17,18275000.0,19417000.0,18207000.0,19332000.0,6075.98259617,503100.0,529000.0,503100.0,528800.0,87762.60419358,315.0,334.0,314.0,331.0,215998074.9306044,0.0,0.0,0.0,0.0,0.0,114.0,123.0,113.0,121.0,93688607.02762488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4925.0,5395.0,4925.0,5315.0,256125.10538981,86.0,11392076165.0,11406017000.0,11406017000.0,130137396.0,0.0,1232411139.0,0.0,1995012055,3055162533,1257033546.0,13031168936,0.0002402066666666,0.0,0.0,0.0,0.0,3609.530029296875,22.709999084472656,1884.5,92.41999816894533
2020-11-18,19344000.0,20280000.0,18865000.0,19714000.0,11453.54478504,528500.0,544500.0,503500.0,530500.0,112531.39578976,331.0,339.0,311.0,326.0,234915017.34779632,0.0,0.0,0.0,0.0,0.0,121.0,124.0,114.0,119.0,113277863.50276476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5315.0,5440.0,4995.0,5185.0,223425.01863708,91.0,11392075625.0,11406016459.0,11406016459.0,130137936.0,0.0,1316328015.0,0.0,2038260378,1779059837,1326620802.0,12643174028,0.00045879,0.0,0.0,0.0,0.0,3567.7900390625,23.84000015258789,1873.5,92.31999969482422
2020-11-19,19714000.0,20080000.0,19385000.0,19802000.0,5978.14259544,530500.0,533500.0,518000.0,524300.0,59245.96683137,325.0,339.0,317.0,338.0,171845137.5170558,0.0,0.0,0.0,0.0,0.0,118.0,120.0,116.0,118.0,44727339.76335155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.0,5390.0,5070.0,5300.0,157038.71960071,94.0,11392082278.0,11406023121.0,11406023121.0,130131283.0,0.0,1343681805.0,0.0,2072530333,1652419037,1351093214.0,12901578610,0.0002103,0.0,0.0,0.0,0.0,3581.8701171875,23.11000061035156,1861.0999755859373,92.29000091552734
2020-11-20,19800000.0,20795000.0,19771000.0,20627000.0,6145.38998316,524300.0,567000.0,523900.0,564500.0,110048.68471742,337.0,366.0,331.0,364.0,239905434.4585714,0.0,0.0,0.0,0.0,0.0,118.0,132.0,117.0,131.0,92266082.95086049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5295.0,6050.0,5285.0,5770.0,618693.93179208,86.0,11392082622.0,11406023465.0,11406023465.0,130130939.0,0.0,1353978471.0,0.0,2035356793,1620591410,1336270203.0,12915949349,0.0005819233333333,0.0,0.0,0.0,0.0,3557.5400390625,23.700000762939453,1872.5999755859373,92.38999938964844
2020-11-21,20627000.0,21025000.0,20200000.0,20351000.0,6136.9331409,564500.0,603100.0,557800.0,601500.0,164838.78221804,365.0,508.0,363.0,500.0,1178772839.0977652,0.0,0.0,0.0,0.0,0.0,131.0,146.0,129.0,145.0,282092275.9342036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5785.0,6365.0,5680.0,6280.0,304795.87997435,91.0,11512114003.0,11526201732.0,11526201732.0,130099558.0,0.0,1442246916.0,0.0,2147313914,1690726910,1389611229.0,13644097910,0.00033018,0.0,0.0,0.0,0.0,3557.5400390625,23.700000762939453,1872.5999755859373,92.38999938964844
2020-11-22,20348000.0,20595000.0,19525000.0,20307000.0,7886.90108585,601100.0,636800.0,565600.0,619600.0,174130.29987526,501.0,543.0,440.0,494.0,1326960760.328895,0.0,0.0,0.0,0.0,0.0,145.0,167.0,132.0,161.0,475685752.028239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6285.0,6335.0,5625.0,6075.0,270785.2891081,94.0,11512127577.0,11526215323.0,11526215323.0,130085984.0,0.0,1413758150.0,0.0,2182168398,1706707970,1373092252.0,13637120243,0.0007978833333333,0.0,0.0,0.0,0.0,3557.5400390625,23.700000762939453,1872.5999755859373,92.38999938964844
2020-11-23,20307000.0,20528000.0,19901000.0,20100000.0,5709.9596315,619300.0,668100.0,606600.0,666200.0,157050.45858207,494.0,677.0,478.0,673.0,1243531291.8741434,0.0,0.0,0.0,0.0,0.0,161.0,178.0,155.0,172.0,352167493.0540646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6075.0,6505.0,5965.0,6420.0,345387.00058652,90.0,11512126707.0,11526214452.0,11526214452.0,130086854.0,0.0,1337781148.0,0.0,2201845867,1737341573,1352960757.0,13611251274,0.0011935666666666,0.0,0.0,0.0,0.0,3577.590087890625,22.65999984741211,1837.800048828125,92.51000213623048
2020-11-24,20100000.0,21390000.0,19937000.0,20957000.0,15373.88018285,666200.0,688400.0,638000.0,664100.0,218249.87822744,673.0,859.0,633.0,758.0,1883666726.103591,0.0,0.0,0.0,0.0,0.0,172.0,206.0,163.0,192.0,900753761.316468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.0,6730.0,6105.0,6305.0,395976.87302663,88.0,11712128061.0,11726460554.0,11726460554.0,130085500.0,0.0,1455224589.0,0.0,2381975351,1805181194,1384243786.0,13701314145,0.0009098166666666,0.0,0.0,0.0,0.0,3635.409912109375,21.63999938964844,1804.800048828125,92.2300033569336
2020-11-25,20957000.0,21459000.0,20600000.0,20840000.0,8276.71453936,664600.0,667300.0,619100.0,634000.0,117121.56889336,758.0,786.0,670.0,702.0,823209480.7185785,0.0,0.0,0.0,0.0,0.0,192.0,203.0,170.0,179.0,511787699.343472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6305.0,6405.0,5765.0,5925.0,338831.0057124,94.0,11912123570.0,11926700803.0,11926700803.0,130089991.0,0.0,1471123397.0,0.0,2406904846,1719569322,1408913572.0,13746627032,0.0008121866666666,0.0,0.0,0.0,0.0,3629.64990234375,21.25,1805.699951171875,91.98999786376952
2020-11-26,20840000.0,20989000.0,18569000.0,19225000.0,13803.48683498,634300.0,640900.0,545300.0,583000.0,189340.06378939,702.0,723.0,524.0,600.0,1706453366.2209356,0.0,0.0,0.0,0.0,0.0,179.0,184.0,140.0,155.0,688163061.4410671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5920.0,5975.0,5020.0,5390.0,367368.67269633,93.0,11912119293.0,11926696520.0,11926696520.0,130094269.0,0.0,1517818958.0,0.0,2414599901,1638751876,1402824469.0,13538045757,0.0002403733333333,0.0,0.0,0.0,0.0,3629.64990234375,21.25,1805.699951171875,91.98999786376952
2020-11-27,19226000.0,19654000.0,18500000.0,19129000.0,7568.74614729,582900.0,597600.0,555500.0,578900.0,79111.83488061,600.0,657.0,562.0,627.0,1029245284.9622416,0.0,0.0,0.0,0.0,0.0,155.0,163.0,145.0,160.0,358424258.2215537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,5660.0,5035.0,5375.0,253352.65934613,86.0,11912141539.0,11926718793.0,11926718793.0,130072023.0,0.0,1295546354.0,0.0,2164712865,1538338051,1334901651.0,12427154369,0.0001491666666666,0.0,0.0,0.0,0.0,3638.35009765625,20.84000015258789,1781.9000244140625,91.79000091552734
