Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,BNB_Open,BNB_High,BNB_Low,BNB_Close,BNB_Volume,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Volume,SOL_Open,SOL_High,SOL_Low,SOL_Close,SOL_Volume,ADA_Open,ADA_High,ADA_Low,ADA_Close,ADA_Volume,DOGE_Open,DOGE_High,DOGE_Low,DOGE_Close,DOGE_Volume,AVAX_Open,AVAX_High,AVAX_Low,AVAX_Close,AVAX_Volume,DOT_Open,DOT_High,DOT_Low,DOT_Close,DOT_Volume,MATIC_Open,MATIC_High,MATIC_Low,MATIC_Close,MATIC_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume,tech_RSI_14,tech_RSI_7,tech_RSI_21,tech_MACD_12_26_9,tech_MACDH_12_26_9,tech_MACDS_12_26_9,tech_STOCHF_14,tech_STOCHF_3,tech_STOCH_5,tech_STOCH_3,tech_ROC_10,tech_ROC_20,tech_MOM_10,tech_CCI_20_0.015,tech_WILLR_14,tech_BBL_20,tech_BBM_20,tech_BBU_20,tech_ATR_14,tech_NATR_14,tech_KCL_20,tech_KCB_20,tech_KCU_20,tech_SMA_5,tech_EMA_5,tech_SMA_10,tech_EMA_10,tech_SMA_20,tech_EMA_20,tech_SMA_50,tech_EMA_50,tech_SMA_200,tech_EMA_200,tech_ADX_14,tech_DMP_14,tech_DMN_14,tech_AROOND_25,tech_AROONU_25,tech_OBV,tech_AD,tech_CMF_20,tech_MFI_14,tech_SMA_diff_50_200,tech_EMA_diff_50_200,tech_price_roc_1d,tech_price_roc_7d,tech_price_roc_30d,tech_volume_roc_1d,tech_volume_roc_7d,tech_hl_range,tech_close_position,tech_price_to_sma20,tech_price_to_ema20,tech_volume_trend,onchain_tx_count,onchain_active_addresses,onchain_new_addresses,onchain_large_eth_transfers,onchain_token_transfers,onchain_contract_events,onchain_avg_gas_price,onchain_total_gas_used,onchain_avg_block_size,onchain_avg_block_difficulty,sentiment_score,news_count,macro_DXY,macro_GOLD,macro_VIX,macro_SP500,futures_funding_rate
2021-01-01,28994.009765625,29600.626953125,28803.5859375,29374.15234375,40730301359,37.37457275390625,38.92817687988281,37.04630661010742,37.90501022338867,459165743.0,0.2198449969291687,0.2492700070142746,0.217288002371788,0.2374439984560012,5888429287.0,1.5097750425338743,1.8596559762954712,1.5020380020141602,1.842084050178528,25722549.0,0.1813820004463195,0.1842460036277771,0.1720219999551773,0.1753499954938888,1122218004.0,0.0046810000203549,0.0056850002147257,0.0046149999834597,0.0056850002147257,228961515.0,3.1535348892211914,3.873537063598633,3.054542064666748,3.664823055267334,81260736.0,9.288180351257324,9.416586875915527,8.120194435119629,8.306818962097168,2791211123.0,0.0176330003887414,0.0187740009278059,0.0174540001899003,0.0178120005875825,9798566.0,737.7083740234375,749.2018432617188,719.792236328125,730.3675537109375,13652004358.0,65.67994946153979,68.24706478687308,64.37500486983754,43.031605158631464,8.800316931941474,34.23128822668999,87.65814339341418,92.58877640339018,92.33646334500585,89.77847081636808,15.04492978912269,28.457532773393584,95.51336669921875,126.16828133723448,-12.34185660658581,551.2626374460739,662.5620153962924,773.8613933465109,41.081466185267544,5.624766047798261,569.2415303548178,649.4230000813802,729.6044698079427,736.3414794921875,723.851720824049,682.1918029785156,697.9502355555285,653.1535766601562,662.5620153962924,589.334443359375,594.2204180491591,406.53542167663574,434.446351020415,29.062092207986762,28.618580314758674,12.167150318318244,16.0,92.0,792595485052.0,986570556400.5,0.27578296869333635,69.19115894984577,182.79902168273924,159.77406702874407,-0.010078365039673964,0.16595637210659175,0.22063119905787842,-0.019734725723857482,0.009694353886678941,0.04026685849359813,0.35958717186160755,0.11821718476320409,0.10233840265365823,0.8787641311603482,1136712,353464,96879,255,907417,1885417,66554914529.79,80038891441,40957.13,3730319486187331.0,1.0,2.0,89.94000244140625,1893.0999755859375,22.75,3756.070068359375,0.0005081166666666666
2021-01-02,29376.455078125,33155.1171875,29091.181640625,32127.267578125,67865420765,37.91710662841797,38.83625411987305,36.92560195922852,38.24159240722656,521965394.0,0.2376700043678283,0.2383880019187927,0.2158160060644149,0.2216549962759018,4773658725.0,1.845585942268372,1.98929500579834,1.7214820384979248,1.799275040626526,31671064.0,0.1753589957952499,0.1842530071735382,0.1692329943180084,0.1774230003356933,1408849504.0,0.0056859999895095,0.0136980004608631,0.0055840001441538,0.0106149995699524,3421562680.0,3.6621639728546143,3.937006950378418,3.299263000488281,3.4949400424957275,50081958.0,8.305492401123047,9.761335372924805,7.9432902336120605,9.208836555480955,3049232407.0,0.0178120005875825,0.0196000002324581,0.0173310004174709,0.0190430004149675,17374970.0,730.4026489257812,786.7984619140625,718.1094970703125,774.5349731445312,19740771179.0,70.1945191843515,75.74779226499867,67.72097111158288,46.63505506075251,9.923013467250009,36.7120415935025,94.5840829047052,91.24482979610036,92.92220522270262,92.08537774463407,32.69069741665778,31.352094318604557,190.82037353515625,140.6367236212511,-5.415917095294809,553.723269999153,673.2261066104104,792.7289432216678,44.76246600639854,5.779269827502766,574.1513692220052,658.2802083333333,742.4090474446615,745.1690063476562,740.7461382642098,701.2738403320312,711.8747332989835,662.3971649169922,673.2261066104104,595.3326141357422,601.291577072507,409.2360157012939,437.8303174097097,30.494698732711615,30.388460430915455,10.368982010701473,12.0,100.0,812336256231.0,999262430388.9178,0.2858514857176535,70.4634989652623,186.0965984344483,163.46125966279732,0.06047286631119175,0.2181367490617261,0.25591697119482326,0.44599801328308364,0.3373486715176226,0.08868413593369447,0.8214634796516794,0.16929089399347208,0.15048267668078918,1.228501902404569,1170839,318880,100130,279,929345,1915545,102597133339.75,80948469861,40870.41,3851061603179172.0,1.0,2.0,89.94000244140625,1893.0999755859375,22.75,3756.070068359375,0.0006133033333333334
2021-01-03,32129.408203125,34608.55859375,32052.31640625,32782.0234375,78665235202,38.25372695922852,41.6063232421875,37.8181037902832,41.14897918701172,758008613.0,0.2217440009117126,0.2377409934997558,0.2171670049428939,0.2258480042219162,5109898871.0,1.7999019622802734,2.364980936050415,1.7999019622802734,2.1617519855499268,55073422.0,0.177382007241249,0.2086790055036544,0.1733759939670562,0.2049950063228607,2303857909.0,0.010602000169456,0.0138670001178979,0.0094090001657605,0.0097709996625781,2707003608.0,3.494292020797729,3.826090097427368,3.3968420028686523,3.472944021224976,36997985.0,9.20964813232422,10.45749282836914,8.873361587524414,10.033283233642578,3032883074.0,0.0190529990941286,0.0205700006335973,0.0189100001007318,0.0199749991297721,17908526.0,774.5118408203125,1006.5650024414062,771.5616455078125,975.5076904296876,45200463368.0,81.84041119500414,89.1168548558479,77.70352104665625,64.95882881238958,22.597429775109667,42.36139903727992,93.03960999940774,91.76061209917572,93.07800442285671,92.77889099685508,59.499058536778165,66.46571623755224,363.9005126953126,266.19960828302396,-6.960390000592264,522.8633718208698,702.014828878913,881.1662859369562,70.12791813002457,7.188863687905414,568.6553538004557,674.9470713297526,781.2387888590495,793.9665161132813,818.9999889860358,737.6638916015625,759.8079982318388,681.8719909667968,702.014828878913,605.639771118164,615.9667187727887,412.9484127807617,443.1803410218488,33.57294829368923,40.39563563842796,6.1457444206125125,8.0,100.0,857536719599.0,1032515788726.4913,0.34157857863369206,80.01249396837007,192.69135833740233,172.7863777509399,0.2594753293956864,0.42901727869109263,0.7133582446274505,1.289700992840833,0.7322464165026552,0.24090364354798724,0.867843113319889,0.4306317070548058,0.3895827414180564,2.521965861587987,1234419,358951,116362,839,853662,1851585,170434674928.32,78955134702,43196.31,3872311741599889.5,1.0,3.0,89.94000244140625,1893.0999755859375,22.75,3756.070068359375,0.0010263533333333332
2021-01-04,32810.94921875,33440.21875,28722.755859375,31971.9140625,81163475344,41.198280334472656,43.13212203979492,38.14398193359375,40.92635345458984,807877171.0,0.2260379940271377,0.2564769983291626,0.2197220027446746,0.2366770058870315,6141918380.0,2.16241192817688,2.4850969314575195,1.8763420581817627,2.4850969314575195,59955405.0,0.2052360028028488,0.2396609932184219,0.1944500058889389,0.2247619926929474,3260699086.0,0.0097850002348423,0.0114209996536374,0.0078779999166727,0.0097669996321201,1372398979.0,3.473519086837769,3.8319599628448486,3.250401973724365,3.590243101119995,39414734.0,10.062047958374023,10.50556468963623,8.777210235595703,9.469611167907717,2893262630.0,0.0199999995529651,0.0248310007154941,0.0197630003094673,0.0246140006929636,44212481.0,977.058837890625,1153.189208984375,912.3053588867188,1040.2330322265625,56945985763.0,83.99792419544936,90.95256582854147,79.81017946626463,83.73806538436418,33.1013330776674,50.63673230669678,80.94611629714221,89.52326973375175,89.5440431369702,91.84808426084321,66.06246077578996,76.50346385595198,413.82232666015625,285.17498704698767,-19.05388370285779,499.30113083044677,734.226086340594,969.1510418507412,92.8953757257088,8.930246670486062,568.4537892659506,697.27199605306,826.0902028401694,851.6893310546875,892.744336732878,779.0461242675781,810.7943680490613,704.4158630371094,734.226086340594,617.4932501220703,632.6046134180347,416.9890721130371,449.12116381990563,36.91578969335106,39.591102222919396,4.308108801147796,4.0,100.0,914482705362.0,1036055115380.6672,0.30754050979506126,87.84542520191758,200.50417800903324,183.48344959812903,0.06635041674388531,0.4242015638226664,0.7436154039747838,0.2598540262601672,1.3509477108011918,0.23156719949765237,0.5310761733838979,0.47673141223930937,0.41677482124221,2.8047129150830803,1275169,362647,119807,959,780811,1792277,259288889468.12,79464427883,43280.37,3861592932138311.0,1.0,4.0,89.87999725341797,1944.699951171875,26.969999313354492,3700.64990234375,0.0025199366666666667
2021-01-05,31977.041015625,34437.58984375,30221.1875,33992.4296875,67547324782,40.937278747558594,41.73460006713867,38.97895431518555,41.73460006713867,644270927.0,0.2366359978914261,0.2412510067224502,0.2216019928455352,0.2267500013113021,5378491929.0,2.4909820556640625,2.5026159286499023,2.077742099761963,2.157217025756836,50555207.0,0.2248169928789138,0.2648859918117523,0.2084539979696273,0.2583140134811401,4097207384.0,0.0097669996321201,0.0102190002799034,0.0089720003306865,0.0099200000986456,687256067.0,3.590670108795166,4.343222141265869,3.485491991043091,4.237411975860596,69735075.0,9.475802421569824,10.041343688964844,9.08426284790039,9.701656341552734,2080742171.0,0.0246750004589557,0.0270249992609024,0.0236799996346235,0.0244670007377862,58583192.0,1041.498779296875,1129.3714599609375,986.811279296875,1100.006103515625,41535932781.0,85.68117640085285,92.31980714623043,81.50115404795358,102.2650847343624,41.302681942132494,60.96240279222991,91.02886857855434,88.33819829170143,89.45136423464473,90.69113726482391,73.00159519517767,72.90750261699786,464.1702880859375,244.30800897654623,-8.971131421445666,477.70236500028267,769.0622784525017,1060.4221919047206,99.5173497174893,9.046981593959465,582.3466837565104,719.9607889811198,857.5748942057292,924.1298706054688,961.8315923271269,825.4631530761719,863.3783199520728,727.6070770263672,769.0622784525017,630.2945660400391,650.9340836179401,421.3534111785889,455.5976308815546,40.01985670732276,34.316912182963996,3.7341974106004465,4.0,100.0,956018638143.0,1060479433042.7607,0.3097711487117449,89.3981674388771,208.94115486145017,195.33645273638552,0.057461231702209625,0.5037263377428176,0.8275289283962555,-0.2706082399931429,1.219904657635372,0.1295994451380219,0.7940143151578153,0.5118133649980465,0.43032122928853656,1.9238851457776167,1258441,373948,121810,588,842847,1824716,138112229757.46,79844614999,43617.12,3864795205696313.0,0.6666666666666666,3.0,89.44000244140625,1952.699951171875,25.34000015258789,3726.860107421875,0.0008279566666666667
2021-01-06,34013.61328125,36879.69921875,33514.03515625,36824.36328125,75289433811,41.775535583496094,42.19270324707031,40.592529296875,42.16595458984375,641021601.0,0.2268660068511963,0.2691580057144165,0.2234639972448349,0.2508949935436249,7552726810.0,2.159626007080078,2.185892105102539,1.9075850248336792,1.929216980934143,50263975.0,0.2585490047931671,0.3462980091571808,0.2562249898910522,0.3318980038166046,6170988900.0,0.0099229998886585,0.0108540002256631,0.0096850004047155,0.0104649998247623,749915516.0,4.233969211578369,4.9713239669799805,4.155298233032227,4.620357036590576,77632627.0,9.707113265991213,10.37159824371338,9.48974323272705,10.096068382263184,2382484175.0,0.0244679991155862,0.0365319997072219,0.0240139998495578,0.0351350009441375,153415534.0,1101.0050048828125,1209.4285888671875,1064.2333984375,1207.1121826171875,44699914188.0,88.08700923085175,94.13488982868934,84.01445254062854,124.15921635019095,50.55745084636882,73.60176550382212,99.63853155348475,90.53783880972712,91.84744186665885,90.28094974609128,76.82937645716198,87.7695552877141,524.4698486328125,227.08044468869295,-0.3614684465152562,452.40591172054775,810.7813169443765,1169.1567221682053,105.60772847911572,8.748791537348538,597.924341837565,745.5494822184244,893.1746225992838,1019.4787963867187,1043.5917890904805,877.9101379394531,925.8753858911846,755.81923828125,810.7813169443765,644.8296081542969,672.7449894610479,426.24260078430177,463.0753876152425,43.098306788050586,35.44273809141109,3.2675007073657962,44.0,100.0,1000718552331.0,1103753085654.284,0.4136263830742526,93.65022618067708,218.58700736999515,209.6696018458054,0.09736862255513934,0.6060161475980601,1.0395804290133137,0.07617456007746903,1.5846206819103874,0.12028309590487613,0.9840462604639666,0.5970911052253549,0.4888258490791064,1.9822024078356388,1280434,395280,131752,553,852916,1791435,125094721823.63,79409862801,44121.27,3914136033150552.0,0.0,3.0,89.52999877929688,1906.9000244140625,25.06999969482422,3748.139892578125,0.0021931866666666665
2021-01-07,36833.875,40180.3671875,36491.19140625,39371.04296875,84762141031,42.196624755859375,44.47003555297852,41.49586868286133,43.44948959350586,829964770.0,0.2509259879589081,0.3652960062026977,0.2478100061416626,0.3260020017623901,15955049240.0,1.9365860223770144,2.611830949783325,1.9330430030822756,2.3727450370788574,159870278.0,0.3322719931602478,0.3533439934253692,0.2832159996032715,0.2999800145626068,5149188552.0,0.0104539999738335,0.0105320001021027,0.0091620003804564,0.0097420001402497,520644706.0,4.605810165405273,4.808977127075195,4.347032070159912,4.4766130447387695,53715138.0,10.094014167785645,10.629005432128906,9.4964017868042,9.64458465576172,2521342761.0,0.0353120006620883,0.0393990017473697,0.0321549996733665,0.032999001443386,105163771.0,1208.078369140625,1282.57958984375,1167.443115234375,1225.6781005859375,40468027280.0,88.44750440011886,94.39720492150782,84.3993524012933,141.37886031622236,54.221675849920175,87.15718446630218,91.59697904639322,94.08812639281079,91.25002109499647,90.84960906543337,67.8097708415679,87.18016665798258,495.28076171875,195.31664540974322,-8.403020953606788,438.79562751178133,850.2952963388108,1261.7949651658403,106.8782279631503,8.719926374800773,618.2088907877604,774.3133768717448,930.4178629557292,1109.707421875,1104.2872262556327,927.4382141113281,980.3849703811396,784.3625457763671,850.2952963388109,659.7534887695313,694.4286408777102,431.22604217529295,470.66347431146835,46.102762782776146,37.408695963275704,2.998040281854457,40.0,100.0,1041186579611.0,1104221781230.4055,0.37722322485549986,94.37207227452929,228.5274465942383,223.76516656624187,0.015380441218393326,0.6612529720170239,1.209114596683189,-0.09467326693741351,1.9057566069261886,0.09393695991984667,0.5057909367916387,0.5626423102249909,0.44147345735469123,1.701322566487898,1298568,421120,132388,609,812115,1724074,132712479400.65,78649000525,44984.51,3946816156179240.0,-0.6666666666666666,6.0,89.83000183105469,1912.300048828125,22.3700008392334,3803.7900390625,0.0015235666666666666
2021-01-08,39381.765625,41946.73828125,36838.63671875,40797.609375,88107519480,43.56868743896485,43.5904655456543,40.534481048583984,42.39531707763672,650561500.0,0.3260889947414398,0.3459160029888153,0.2915390133857727,0.3232299983501434,9825829516.0,2.3687400817871094,3.779320001602173,2.180928945541382,3.219887018203736,206412154.0,0.3003869950771332,0.3201909959316253,0.2664760053157806,0.3055970072746277,4560690774.0,0.0097430003806948,0.0102850003167986,0.0089859999716281,0.0098460000008344,394462164.0,4.475872039794922,5.813028812408447,4.054746150970459,5.797110080718994,100707264.0,9.645126342773438,9.795449256896973,8.86168384552002,9.307134628295898,2350202788.0,0.0330090001225471,0.0345689989626407,0.0279070008546113,0.0317390002310276,61246036.0,1225.9678955078125,1273.8275146484375,1076.08154296875,1224.1971435546875,44334826666.0,88.21934847884704,94.01388878707068,84.22987343570095,153.1407402379283,52.78684461730087,100.35389562062743,91.22302736544927,94.15284598844242,90.88670456820476,91.32805584328672,67.34975210313097,85.6819383412438,492.677001953125,144.8961317203704,-8.77697263455074,434.89801824538966,885.9049960736562,1336.9119739019227,118.99392712535526,9.720160494725052,627.3066731770834,800.9704182942709,974.6341634114583,1159.4453125,1144.257198688651,976.7059143066406,1024.7144564126938,812.6075073242188,885.9049960736563,674.8048229980469,715.2038762768074,436.1343619537354,478.1613217666248,47.04156654992105,31.19983755846765,7.984612308034274,36.0,96.0,996851752945.0,1126302259237.6643,0.3936601401556803,81.95538734445604,238.67046104431154,237.04255451018258,-0.0012082756724967059,0.6761384556784353,1.1346847480630342,0.09555196153361889,2.2474957891454257,0.16153114939109786,0.7490195594267671,0.5065048409234674,0.3818605256549481,1.7481212906399497,1288953,392830,134881,708,820292,1808365,139778688804.5,80669146918,43536.13,3962122148552653.0,-0.6666666666666666,3.0,90.0999984741211,1834.0999755859375,21.559999465942383,3824.679931640625,0.00128851
2021-01-09,40788.640625,41436.3515625,38980.875,40254.546875,61984162837,42.37369537353516,44.11974334716797,41.59010314941406,43.93285369873047,590039660.0,0.3231559991836548,0.3398590087890625,0.3078950047492981,0.3269160091876983,7184429145.0,3.223541021347046,3.662787914276123,2.938307046890259,3.385381937026977,91906875.0,0.3056110143661499,0.338595986366272,0.2966940104961395,0.3329730033874511,3655608662.0,0.0098329996690154,0.0107399998232722,0.0097399996593594,0.0101939998567104,485842353.0,5.766707897186279,7.459084987640381,5.621013164520264,7.218531131744385,162227415.0,9.30577278137207,9.823150634765623,9.053465843200684,9.777765274047852,1478813230.0,0.0316970013082027,0.0346949994564056,0.0309319999068975,0.0335129983723163,79019168.0,1223.740478515625,1303.871826171875,1182.2703857421875,1281.0772705078125,33233105361.0,89.34987837325163,94.91945164232989,85.40880610885415,165.1481407285405,51.83539608633046,113.31274464221005,96.62571254995032,93.14857298726429,94.02262381876639,92.05311649398924,70.44238409520464,100.7043192914121,529.4583129882812,138.85581949941135,-3.3742874500496733,434.80340117088144,923.5404507816712,1412.277500392461,119.34159556593289,9.315721878245993,649.3706278483073,831.7035929361979,1014.0365580240884,1207.61416015625,1189.8638892950382,1029.6517456054687,1071.325877157261,844.7468292236329,923.5404507816712,690.2314770507812,737.3949897760625,441.3190375518799,486.1505351869351,48.05078444750416,30.685096165125085,7.392683413051841,32.0,100.0,1030084858306.0,1147076073534.9373,0.42431682169889084,83.28986241014736,248.91243949890134,251.24445458912743,0.04646320835871487,0.6539953842326478,1.288951972965961,-0.25040633154237224,0.6834755369817054,0.09492123795271562,0.8125469930001135,0.5165221415334467,0.3871371518416191,1.2610137927885727,1231759,412619,124589,299,837730,1822312,92556952304.02,79098414154,42520.35,3986181530250854.5,-0.3333333333333333,3.0,90.0999984741211,1834.0999755859375,21.559999465942383,3824.679931640625,0.0009773666666666667
2021-01-10,40254.21875,41420.19140625,35984.62890625,38356.44140625,79980747690,43.944122314453125,45.155418395996094,40.59486389160156,42.4484748840332,701488832.0,0.3268330097198486,0.3652209937572479,0.2921589910984039,0.318336009979248,9647740012.0,3.390026092529297,3.733551025390625,3.196234941482544,3.466110944747925,62766977.0,0.3329609930515289,0.340393990278244,0.2845560014247894,0.3048950135707855,3732911206.0,0.0101929996162652,0.0108669996261596,0.0091770002618432,0.009859999641776,458583519.0,7.21622896194458,7.501711845397949,6.191731929779053,6.586495876312256,96243972.0,9.777318000793455,9.994552612304688,8.752950668334961,9.305047988891602,1603968712.0,0.0335819981992244,0.0345139987766742,0.0279190000146627,0.0304109994322061,52646300.0,1280.87109375,1347.9261474609375,1194.715576171875,1262.2467041015625,40616938053.0,86.40860242264661,89.78076769956799,83.25033602990439,171.17146469614522,46.286976043148115,124.8844886529971,87.11045253149041,91.65306414896334,93.23894060935359,92.7160896654416,71.08171285796668,106.98748986113458,524.4432983398438,121.75710340468163,-12.8895474685096,446.4260465779031,955.7981891930895,1465.170331808276,123.85745899568352,9.812460479652614,671.1070861816406,864.16005859375,1057.2130310058594,1240.0622802734374,1213.9914942305463,1082.0960754394532,1106.0387547834976,877.3682708740234,955.7981891930895,704.4866784667969,757.9774099456899,446.4514087677002,493.8728851263841,49.1803920812058,29.995044836431337,6.6143488856101005,28.0,96.0,989467920253.0,1142264858503.4158,0.4114166223065702,84.49202700411524,258.0352696990967,264.1045248193058,-0.014699009060386903,0.2939382400415247,1.3126654487906078,0.22218304945601441,-0.10140438777547889,0.12137926032305561,0.4407732923485839,0.4386737542310801,0.32062052258875395,1.468215754563768,1210603,399415,124697,354,824683,1822094,87304889370.48,80047806722,42575.54,4027405136971748.0,-1.0,1.0,90.0999984741211,1834.0999755859375,21.559999465942383,3824.679931640625,0.0022316333333333334
