Model,FPR,TPR,Threshold,AUC
RandomForest,0.34375,0.5185185185185185,0.4732648324677408,0.6614583333333333
RandomForest,0.34375,0.5259259259259259,0.47169776572646893,0.6614583333333333
RandomForest,0.3515625,0.5259259259259259,0.470553877463831,0.6614583333333333
RandomForest,0.3515625,0.5333333333333333,0.4704434443877453,0.6614583333333333
RandomForest,0.359375,0.5333333333333333,0.46820694926343487,0.6614583333333333
RandomForest,0.359375,0.5703703703703704,0.4659277586720581,0.6614583333333333
RandomForest,0.375,0.5703703703703704,0.46495555356456947,0.6614583333333333
RandomForest,0.375,0.5851851851851851,0.4642157487637445,0.6614583333333333
RandomForest,0.3828125,0.5851851851851851,0.4638050990114314,0.6614583333333333
RandomForest,0.3828125,0.5925925925925926,0.46356907207566567,0.6614583333333333
RandomForest,0.3984375,0.5925925925925926,0.4613987872558754,0.6614583333333333
RandomForest,0.3984375,0.6148148148148148,0.45655838171058266,0.6614583333333333
RandomForest,0.421875,0.6148148148148148,0.4546653432135656,0.6614583333333333
RandomForest,0.421875,0.6592592592592592,0.45227276208955225,0.6614583333333333
RandomForest,0.4453125,0.6592592592592592,0.45071587557548476,0.6614583333333333
RandomForest,0.4453125,0.6814814814814815,0.4489706381955319,0.6614583333333333
RandomForest,0.453125,0.6814814814814815,0.4474481339251249,0.6614583333333333
RandomForest,0.453125,0.6962962962962963,0.44656831529215396,0.6614583333333333
RandomForest,0.4609375,0.6962962962962963,0.4457358487469727,0.6614583333333333
RandomForest,0.4609375,0.7333333333333333,0.44211048598719266,0.6614583333333333
RandomForest,0.5078125,0.7333333333333333,0.43930061388908803,0.6614583333333333
RandomForest,0.5078125,0.7407407407407407,0.4389743787942281,0.6614583333333333
RandomForest,0.515625,0.7407407407407407,0.4384309237113159,0.6614583333333333
RandomForest,0.515625,0.7703703703703704,0.43766453450030496,0.6614583333333333
RandomForest,0.5390625,0.7703703703703704,0.4331945727457676,0.6614583333333333
RandomForest,0.5390625,0.7851851851851852,0.4307802547670652,0.6614583333333333
RandomForest,0.5859375,0.7851851851851852,0.4282508563770549,0.6614583333333333
RandomForest,0.5859375,0.7925925925925926,0.4275147552904872,0.6614583333333333
RandomForest,0.59375,0.7925925925925926,0.427495459046116,0.6614583333333333
RandomForest,0.59375,0.8,0.42724623330544864,0.6614583333333333
RandomForest,0.6015625,0.8,0.42722345382192245,0.6614583333333333
RandomForest,0.6015625,0.8074074074074075,0.4271561214874566,0.6614583333333333
RandomForest,0.609375,0.8074074074074075,0.42654563921634925,0.6614583333333333
RandomForest,0.609375,0.8222222222222222,0.42549740647454043,0.6614583333333333
RandomForest,0.6171875,0.8222222222222222,0.42198416373286807,0.6614583333333333
RandomForest,0.6171875,0.8296296296296296,0.42195240454069405,0.6614583333333333
RandomForest,0.625,0.8296296296296296,0.42174581323696175,0.6614583333333333
RandomForest,0.625,0.8666666666666667,0.4144424848099888,0.6614583333333333
RandomForest,0.6328125,0.8666666666666667,0.41366743626905395,0.6614583333333333
RandomForest,0.6328125,0.8888888888888888,0.4091309996246691,0.6614583333333333
RandomForest,0.640625,0.8888888888888888,0.4070535758210791,0.6614583333333333
RandomForest,0.640625,0.8962962962962963,0.40561553022981456,0.6614583333333333
RandomForest,0.671875,0.8962962962962963,0.40249633915809346,0.6614583333333333
RandomForest,0.671875,0.9037037037037037,0.4019819842060361,0.6614583333333333
RandomForest,0.6796875,0.9037037037037037,0.4013874019643857,0.6614583333333333
RandomForest,0.6796875,0.9111111111111111,0.39247829629494957,0.6614583333333333
RandomForest,0.7265625,0.9111111111111111,0.3843030553442449,0.6614583333333333
RandomForest,0.7265625,0.9185185185185185,0.38339610023585025,0.6614583333333333
RandomForest,0.734375,0.9185185185185185,0.3824383243129011,0.6614583333333333
RandomForest,0.734375,0.9259259259259259,0.378060072480315,0.6614583333333333
RandomForest,0.7421875,0.9259259259259259,0.3770156252954608,0.6614583333333333
RandomForest,0.7421875,0.9333333333333333,0.37618216874496874,0.6614583333333333
RandomForest,0.796875,0.9333333333333333,0.3680625085594213,0.6614583333333333
RandomForest,0.796875,0.9555555555555556,0.36602297036112424,0.6614583333333333
RandomForest,0.8359375,0.9555555555555556,0.36193924486406,0.6614583333333333
RandomForest,0.8359375,0.9703703703703703,0.36057606485120763,0.6614583333333333
RandomForest,0.8984375,0.9703703703703703,0.3522838810681357,0.6614583333333333
RandomForest,0.8984375,0.9851851851851852,0.3469237976362652,0.6614583333333333
RandomForest,0.953125,0.9851851851851852,0.3367387721241156,0.6614583333333333
RandomForest,0.953125,0.9925925925925926,0.33633123325383607,0.6614583333333333
RandomForest,0.9609375,0.9925925925925926,0.33533694354807103,0.6614583333333333
RandomForest,0.9609375,1.0,0.33235091633831615,0.6614583333333333
RandomForest,1.0,1.0,0.3170236335178136,0.6614583333333333
GradientBoosting,0.0,0.0,inf,0.6821759259259259
GradientBoosting,0.0,0.007407407407407408,0.8304085339825268,0.6821759259259259
GradientBoosting,0.015625,0.007407407407407408,0.7517925469866742,0.6821759259259259
GradientBoosting,0.015625,0.014814814814814815,0.736682441727698,0.6821759259259259
GradientBoosting,0.0234375,0.014814814814814815,0.7259522974826521,0.6821759259259259
GradientBoosting,0.0234375,0.037037037037037035,0.703467280710391,0.6821759259259259
GradientBoosting,0.03125,0.037037037037037035,0.7026611121998679,0.6821759259259259
GradientBoosting,0.03125,0.07407407407407407,0.6408790826847397,0.6821759259259259
GradientBoosting,0.0390625,0.07407407407407407,0.6341557840968016,0.6821759259259259
GradientBoosting,0.0390625,0.08148148148148149,0.6239226072687628,0.6821759259259259
GradientBoosting,0.046875,0.08148148148148149,0.6225487256162859,0.6821759259259259
GradientBoosting,0.046875,0.11851851851851852,0.6021511103385452,0.6821759259259259
GradientBoosting,0.0546875,0.11851851851851852,0.601474427628483,0.6821759259259259
GradientBoosting,0.0546875,0.15555555555555556,0.5754041279573726,0.6821759259259259
GradientBoosting,0.0625,0.15555555555555556,0.5728158255705247,0.6821759259259259
GradientBoosting,0.0625,0.16296296296296298,0.5697567100745662,0.6821759259259259
GradientBoosting,0.0703125,0.16296296296296298,0.5690810956660409,0.6821759259259259
GradientBoosting,0.0703125,0.2074074074074074,0.564002839294686,0.6821759259259259
GradientBoosting,0.1015625,0.2074074074074074,0.5526778762227221,0.6821759259259259
GradientBoosting,0.1015625,0.2222222222222222,0.547894597408068,0.6821759259259259
GradientBoosting,0.109375,0.2222222222222222,0.5437232286234619,0.6821759259259259
GradientBoosting,0.109375,0.24444444444444444,0.5306274873549909,0.6821759259259259
GradientBoosting,0.1171875,0.24444444444444444,0.5272104657726847,0.6821759259259259
GradientBoosting,0.1171875,0.26666666666666666,0.525849859580645,0.6821759259259259
GradientBoosting,0.125,0.26666666666666666,0.5252476965159373,0.6821759259259259
GradientBoosting,0.125,0.2814814814814815,0.5196524363192208,0.6821759259259259
GradientBoosting,0.1328125,0.2814814814814815,0.5184352233976721,0.6821759259259259
GradientBoosting,0.1328125,0.3333333333333333,0.4994424230305154,0.6821759259259259
GradientBoosting,0.140625,0.3333333333333333,0.4970089123405894,0.6821759259259259
GradientBoosting,0.140625,0.362962962962963,0.4855104440070422,0.6821759259259259
GradientBoosting,0.15625,0.362962962962963,0.48174107710648134,0.6821759259259259
GradientBoosting,0.15625,0.37777777777777777,0.4782902250445006,0.6821759259259259
GradientBoosting,0.171875,0.37777777777777777,0.47091048283612,0.6821759259259259
GradientBoosting,0.171875,0.3851851851851852,0.47082206276705474,0.6821759259259259
GradientBoosting,0.1796875,0.3851851851851852,0.4699401448202819,0.6821759259259259
GradientBoosting,0.1796875,0.4,0.4663983338523254,0.6821759259259259
GradientBoosting,0.1875,0.4,0.46605853247621537,0.6821759259259259
GradientBoosting,0.1875,0.4148148148148148,0.46344465554388403,0.6821759259259259
GradientBoosting,0.1953125,0.4148148148148148,0.46057733407551193,0.6821759259259259
GradientBoosting,0.1953125,0.45185185185185184,0.45653521097773636,0.6821759259259259
GradientBoosting,0.203125,0.45185185185185184,0.4552518450153546,0.6821759259259259
GradientBoosting,0.203125,0.4666666666666667,0.4520931714054965,0.6821759259259259
GradientBoosting,0.234375,0.4666666666666667,0.44808004875217755,0.6821759259259259
GradientBoosting,0.234375,0.4888888888888889,0.4454955155625717,0.6821759259259259
GradientBoosting,0.2421875,0.4888888888888889,0.44451775875686117,0.6821759259259259
GradientBoosting,0.2421875,0.4962962962962963,0.44372565177041545,0.6821759259259259
GradientBoosting,0.25,0.4962962962962963,0.44347023980838934,0.6821759259259259
GradientBoosting,0.25,0.5111111111111111,0.4418304473983639,0.6821759259259259
GradientBoosting,0.2578125,0.5111111111111111,0.4413811293085553,0.6821759259259259
GradientBoosting,0.2578125,0.5333333333333333,0.43452929212478325,0.6821759259259259
GradientBoosting,0.265625,0.5333333333333333,0.4344870684696473,0.6821759259259259
GradientBoosting,0.265625,0.5555555555555556,0.43059727373456197,0.6821759259259259
